X;Y;osm_id;NAZWA
21.9140643;52.7924993;11417001382;Ma?ki?ska Akacjowa 01
21.9142574;52.7924912;11417001383;Ma?ki?ska Akacjowa 02
21.911661;52.7907865;11417001384;Akacjowa Bukowa 01
21.9260893;52.7851431;11417001389;Gród?ki 01
21.6330926;54.0333112;11417650808;
18.2370144;54.3445426;11417878858;Kaliska I
18.1989591;54.3291506;11417924043;Kartuzy Pi?sudskiego - SP nr 1
16.9749002;54.0495359;11418057708;
16.9747896;54.0503251;11418057709;
18.7042241;53.952649;11418195406;Rajkowy Hilarowo
18.7040299;53.9524199;11418195407;Rajkowy Hilarowo
17.1464309;54.4669795;11418237643;Redzikowo - Przemysłowa n/ż 02
20.0699923;49.9869254;11418330185;Wieliczka Miasto
20.0702181;49.9867709;11418330187;Wieliczka Miasto
18.2304825;54.3332774;11419681203;Kaliska - V
20.0846489;49.5815112;4680868789;Tobolow-Koninki
19.2239887;49.8768073;4680909061;K?ty Osiedle
19.4903469;50.4990477;9642353061;
19.4786686;50.5094182;9642353064;
19.4780248;50.5103734;9642353066;
19.4514763;50.5964984;9642353114;
19.5595345;50.3595522;9644910293;
19.5525715;50.3694999;9644910294;
19.5399651;50.3944095;9644910303;
19.5213143;50.444247;9644910316;
19.5029291;50.4560491;9644940665;
19.5024598;50.4564299;9644940666;
19.4867286;50.4679826;9644940693;
19.4796958;50.4810225;9644940707;
19.4887322;50.4870624;9644940724;
19.3833661;51.7478842;9645628674;
21.9578295;49.9967041;9647308608;
19.6576336;50.4637023;9647583412;
18.6503138;50.2956105;11420009698;Gliwice Styczy?skiego
18.6468612;50.2938649;11420009704;Gliwice Puszkina
18.6415847;50.2922254;11420009719;Gliwice Sowi?skiego
19.1452417;50.3023417;11420280810;?rodula Izba Wytrze?wie? n/ż
16.5547249;51.865137;11420454029;Wilkowicka-na ??danie
16.5551222;51.8647578;11420454030;Wilkowicka-na ??danie
21.3450902;53.667028;11420521394;
16.9760992;54.0577029;11420955581;
16.9775783;54.0642117;11420955582;
21.4303106;50.2920719;11422714226;1
21.4654913;50.29562;11423404005;Raciborskiego 02
19.2323631;49.8472606;4680909076;
19.2322495;49.847247;4680909077;
19.2329126;49.8459353;4680909079;
19.2331757;49.8370497;4680909087;Bukowiec Dolny
19.2330826;49.8370481;4680909088;Bukowiec Dolny
18.4819966;54.4309083;9647856029;Odyseusza 01
15.1947546;52.5825338;9648862592;
15.1918467;52.5823544;9648862593;
16.9406704;54.5775278;9649353059;Dalimierz Przew?ocki
16.9387801;54.5776939;9649353060;Dalimierz Przew?ocki
16.978414;54.5879269;9649353061;Wytowno
17.0371985;54.6021995;9649353066;Objazda - Szkoła
17.0376332;54.6025604;9649353067;Objazda - Szkoła
17.0501363;54.6516552;9649353068;Rowy - Topolowa
16.8618408;54.5789232;9649432993;Ustka - W?ze? Komunikacyjny 01
14.6879612;51.9103601;9650124523;Kiesgrube
19.6570918;50.505389;9650900121;
19.6580923;50.4848097;9650900136;
19.6580064;50.4845025;9650900137;
16.8528449;51.2530889;9652309108;
19.5347744;50.7045669;9653602298;Bystrzanowice
19.5683026;50.6850917;9653621917;Lgota B?otna skrzy?owanie
16.9010525;51.1361252;11425041396;Halicka
16.8990943;51.1334606;11425041397;Cz?stochowska
16.8999609;51.1342516;11425041398;Cz?stochowska
16.9026062;51.137531;11425041399;Halicka
16.9061854;51.1416395;11425120713;Kosmonautów (Szpital)
21.0646012;50.6242574;11426824314;
21.09467;50.59507;11426850650;
21.0637844;50.6617379;11427190339;
21.0652837;50.6302966;11427190343;
16.3023209;51.0143911;11427279633;
16.3022246;51.0144038;11427279634;
16.3020949;51.0144376;11427279637;
21.041986;50.6744982;11428685983;
22.2444633;50.0679055;11428729870;
16.6102973;51.7604496;11428962712;Tarnowa ??ka
19.231249;49.8329067;4680909092;
19.2304944;49.8324827;4680909094;
19.2305427;49.8324643;4680909095;
19.2281497;49.8290768;4680909096;Por?bka Bukowiec Zapora
19.2274967;49.8284253;4680909097;Por?bka Bukowiec Zapora
19.22745;49.8284415;4680909098;
19.2235678;49.8245183;4680909099;Por?bka Kowal
19.6325684;50.6196481;9653621959;
19.6324396;50.6192806;9653621960;
19.329578;50.7429342;9654288445;
19.3301305;50.7429461;9654288446;
19.3666622;50.7371138;9654288459;
19.397234;50.7336575;9654288469;
19.4357881;50.7146571;9654289948;
16.4573261;52.1627953;9654758434;
22.3799282;53.8234879;9656006694;Krzemowa-?elazna 03
22.3810339;53.8241773;9656006724;Krzemowa 02
18.4558448;54.457909;9656030374;Krzemowa 01 (N?)
18.4534725;54.4523911;9656030387;Bieszczadzka 01 (??)
18.4533699;54.4524218;9656030388;Bieszczadzka 02 (??)
19.1640096;50.7661903;9656653358;Bugajska 03
18.4957704;50.418243;9657791103;
16.611423;51.7603713;11428962713;Tarnowa ??ka
16.6210122;51.7564184;11428962717;Tarnowa ??ka I-na ??danie
16.6082055;51.8919323;11429136707;Gronówko
16.6081688;51.8919497;11429136708;Gronówko
16.5996972;51.889579;11429136717;Gronówko bloki
16.5869323;51.8679627;11429136722;My?liwska
16.5869971;51.8673479;11429136723;My?liwska
18.6646961;53.9263866;11429465209;Pelplin Nadle?nictwo
18.6633436;53.9264813;11429465210;Pelplin Nadle?nictwo
18.6376624;53.9277127;11429486801;Ropuchy
18.6359201;53.9279514;11429486802;Ropuchy
18.5779544;53.9260004;11429500915;Jab?owo Szkoła
19.4397422;51.7781141;11429762344;Manufaktura parking
18.9534452;49.9747366;11429977085;
17.686674;52.468874;9658049309;
22.3898468;53.8257729;9659079031;Krzemowa-Srebrna 04
22.3893614;53.8257277;9659079032;Krzemowa 01
22.1974808;51.7977556;9659439487;
18.8602236;50.5796378;9659951806;
18.7154681;50.5308819;9659987369;Tworóg Dworzec PKP
19.0032446;50.5768699;9660505234;Wo?niki Le?niczówka
19.0032631;50.5769194;9660505235;
18.9910269;50.5766878;9660505246;
18.9910322;50.5767593;9660505248;Wo?niki Dyrdy
18.968507;50.5748788;9660505264;
18.5084402;50.4364413;9660559244;Boguszyce
19.4542026;50.155212;9660809817;Trzebinia PKP
18.977771;50.6274134;9661309735;Babienica G?ówna I
18.9919444;50.6345847;9661338554;Kamienica
19.0003697;50.6102414;9661352207;Lubsza
20.8959559;50.8488566;11430482637;
20.8955482;50.8490243;11430482639;
20.8894703;50.8507143;11430482647;
18.6481603;50.3125779;11431728316;Gliwice Zak?ad Energetyczny
18.6478588;50.3132197;11431728317;Gliwice Zak?ad Energetyczny
18.6456437;50.3165018;11431728319;Gliwice Edisona
18.6392156;50.3223282;11431728327;Gliwice Port
18.4336806;54.3639924;11431767351;Czaple S?oneczna
21.0159713;50.5770472;11432113743;
18.495726;51.6552895;11432135268;
18.4968943;51.6559788;11432139369;
19.1958945;50.3219067;11432146730;D?browa Górnicza Aleja Ró?
18.851794;50.3120084;11432469148;Ruda Muzeum
23.2654284;50.7390952;4680936291;Graniczna nr 46 Ogr. Dzia?kowe
17.2810448;50.4972109;9661585144;
17.2803756;50.4969624;9661585145;
17.2687997;50.4968723;9661585167;
17.2685103;50.498332;9661585168;
17.2725102;50.5031373;9661585198;Radzikowice strefa
18.8115032;50.5856399;9661638556;Brusiek
19.0823293;50.5910174;9662231759;
14.3811898;53.4867635;9662631773;Dobra Sportowa
14.3807311;53.4872528;9662631774;Dobra Sportowa
14.3750636;53.4916974;9662631775;Dobra Konwaliowa
14.3760013;53.4910682;9662631776;Dobra Konwaliowa
17.5171148;52.8357587;9662815650;
17.5161164;52.8360591;9662815651;
19.1930133;50.6196634;9663145708;
19.2015399;50.2248847;9663447826;
18.8769452;50.1666692;9664148033;Miko?ów Tereny Przemys?owe
18.8547981;50.1494182;9664148111;?aziska Górne Pomnik
18.8547131;50.1493982;9664148112;?aziska Górne Pomnik
18.8307514;50.1350051;9664148160;?aziska Górne Huta
16.5875855;51.1642604;9665732854;?roda ?l?ska Legnicka/CCC
18.8534532;50.315163;11432469150;Ruda Dworzec PKP
18.8549533;50.3147131;11432469151;Ruda Dworzec PKP
18.8588079;50.3065289;11432469152;Ruda RSM
18.6929238;54.0189838;11432844521;Wa?mierz
18.7250512;54.0072569;11432860385;Brzu?ce Wybudowanie
21.1095723;50.566753;11432911920;
21.109339;50.5667547;11432911921;
21.0998198;50.5699847;11432911923;
17.7486113;54.5385637;11432965632;Zwyci?stwa - Kupiec
23.2719293;50.7376155;4680948294;Graniczna nr 48 Os. Energetyk
23.259334;50.7400633;4680948392;Graniczna nr 51 Szklarniowa
19.3938168;51.7942556;9666873740;Traktorowa - ?anowa
16.3605738;50.9741244;9667499920;Strzegom - Al. Wojska Polskiego / ul. Ceglana
18.9906267;50.1426143;9667729029;Czu?ów Kościół
18.9858004;50.1399399;9667729030;Tychy S?owicza
18.9843092;50.1372521;9667729031;Tychy Sokola
15.9479579;51.5714957;9667897633;
17.764232;51.6392432;9668106624;Gorzycka Topolowa
19.3394364;50.1528793;9669641892;Cezarówka Dolna Autostrada (228)
20.0102461;50.0654364;9670668896;So?tysowska 04
19.2273796;50.0825618;9671708085;
17.0026088;50.5375445;9672725009;
20.597656;50.3311821;9672892939;B?dziaki
20.5948733;50.331079;9672892960;B?dziaki
22.462946;51.7446866;9672966423;
17.4168182;50.6707629;9673034781;
15.3993489;53.972107;9673754631;
20.3099395;50.8548655;9674229961;
23.6112401;51.7880343;9674446167;
16.944665;50.5834052;9676233382;
16.9447964;50.5833201;9676233383;
17.7481475;54.5391045;11432965639;Zwyci?stwa - Kupiec
18.5353878;53.9606198;11434528266;Kopernika - Os. Ks. Szumana
18.6060103;51.2303356;11434528267;(Projekt) Urbanice / Rymarkiewicz
18.6054771;51.2301969;11434528268;(Projekt) Urbanice / Rymarkiewicz
18.6053475;51.2312448;11434605269;(Projekt) Rymarkiewicz / Urbanice 12
18.6118335;51.2337156;11434605271;(Projekt) Urbanice 15
18.6116059;51.2408819;11434605272;(Projekt) Urbanice OSP
18.6113965;51.24092;11434605273;(Projekt) Urbanice OSP
18.6246196;51.2418028;11434605274;(Projekt) Ma?yszynek 26
18.6259634;51.2413039;11434605275;(Projekt) Ma?yszynek 46
18.6401996;51.2495263;11434605276;(Projekt) Mas?owice Cmentarz
18.6403359;51.2495606;11434605277;(Projekt) Mas?owice Cmentarz
18.6238082;51.2564051;11434605278;(Projekt) Mas?owice 141
18.6251777;51.2564546;11434605279;(Projekt) Mas?owice 141
18.5965551;51.2459997;11434605280;(Projekt) Bieni?dzice Skrzy?owanie
18.5965505;51.245926;11434605281;(Projekt) Bieni?dzice Skrzy?owanie
18.58008;51.2134293;11434605282;(Projekt) Nadodrza?ska LO
16.5356335;52.2196679;9676796011;
21.0030058;52.2365738;9676872949;Pl. Grzybowski 02
19.7494698;50.1718245;9677004197;B?dkowice Cmentarz
22.3396218;53.7947196;9677093114;Szpital - wej?cie g?ówne 07
22.3611555;53.7993804;9677093115;Grajewska 04
22.3622047;53.7999141;9677093116;Grajewska 05
22.3367588;53.8128894;9677159117;Juranda 03
18.8903698;50.1820552;9677393899;Reta Manhattan
21.4871331;49.7109255;9677518723;?ó?ków 2
21.4746411;49.7127004;9677518724;?ó?ków 1
18.5735464;50.5280339;9678375295;Radonia
18.5964283;50.5427917;9678393388;Radu? Droga do Borowian
18.9577842;50.2867699;9678407948;Klimzowiec Pomnik
18.9582057;50.2867393;9678436720;Klimzowiec Pomnik
18.634226;54.3970325;9679380852;Nowa Gda?ska 02
18.634299;54.396857;9679380853;Nowa Gda?ska 01
20.6568779;49.8756226;9680760987;
20.6572802;49.8754428;9680760988;
20.6778271;49.8700308;9680760989;
20.6777488;49.8699402;9680760990;
17.4892648;52.431036;9680995024;
20.3121141;50.2131098;9682057832;
20.314984;50.2203062;9682057841;
14.5358369;52.4273773;9683409899;Schulbus
17.1054646;53.1439495;9683497074;
21.0090686;51.3932571;9684027433;
21.009479;51.3927843;9684027434;
20.5322835;52.9152067;11434910099;Paw?owo Wieś 02
20.564089;52.9074869;11434910125;Grzybowo Skrzy?owanie 01
17.7752753;54.5251946;11435133857;Cmentarz - I Brama
17.7779313;54.5239057;11435133863;Cmentarz - II Brama
17.7781604;54.5235131;11435133866;Cmentarz - II Brama
17.5502142;52.1771452;11435342751;
18.6800008;50.2998358;11435402268;
17.2762159;51.8951317;4681584355;Cielmice
17.3707964;51.888063;4681595978;Strzy?ewko wie?
15.2661749;53.3398212;9685638503;
15.2639438;53.3343132;9685638504;
19.2738172;50.2528431;9686011803;Szczakowa Lokomotywownia
19.0313211;52.6380941;9686871613;Wiejska (P?tla) 02
22.7689056;51.4329153;9687472874;
22.731287;51.4509643;9687473119;
19.0472818;50.2765914;9687535571;Siemianowice Budowlana Ko?cowy
19.0465856;50.2666561;9687535572;Osiedle Kukuczki DL Center Point
15.193248;53.8383045;9687612504;
18.8528179;50.1755122;9689156481;Mokre Boisko
23.029618;51.3638908;9689361776;
23.0271328;51.3653153;9689361778;
23.5996081;51.4907179;9690317586;Dubnik I
23.5989928;51.4907764;9690317587;Dubnik I
23.0308444;51.6864145;9690570211;
20.3196873;50.860646;9692758061;
18.6324397;54.0203865;11435542264;
20.9521744;52.3420686;11435601974;Winnica 13
20.9531814;52.3417284;11435601976;Winnica 11
16.7419824;52.5123398;11435679808;Rokietnica/ROS
16.7419499;52.5123765;11435679809;Rokietnica/ROS
18.765663;54.0016344;11435736446;Subkowy
18.7455142;53.9877237;11435873045;
18.7348032;53.9904091;11435873047;
21.0137397;50.8534626;11436623659;
20.9008862;52.3271584;11436678166;CH ?omianki 01
21.1492634;51.4296063;4681936297;Warszawska / Rondo 09
21.1525323;51.4190246;4681966051;Warszawska / Rybna (N?)
21.1543585;51.4121139;4681981979;Warszawska / Kusoci?skiego
16.6958375;50.9793125;9694397167;
16.7406776;50.9835813;9694397225;
16.7411256;50.983296;9694397243;
17.1826061;54.5716937;9694947887;?oruchowo I
21.3119933;51.4197203;9695398237;
23.1015913;52.0575547;9696560240;
16.9543397;51.010518;9696776231;
20.6850827;49.7025104;9697814524;Wola Kurowska
20.6780496;49.6809417;9697817117;D?browa Szpital
20.679148;49.6794226;9697817120;D?browa Szpital
20.6789249;49.6887555;9697819520;D?browa Góry
20.7280222;49.7387736;9697848979;Gródek nad Dunajcem - Koszarka
20.7008203;49.7949835;9697873691;Wiatrowice
20.7096376;49.7610645;9697882353;Wiesió?ka
20.7092139;49.7608878;9697882354;Wiesió?ka
20.6584866;49.7961281;9697888804;Tropie P?tla
20.6584059;49.7960695;9697888805;Tropie P?tla
20.6881476;49.7669817;9697891939;Ro?nów Skrzy?owanie
20.6880349;49.7669193;9697891940;Ro?nów Skrzy?owanie
20.6947097;49.7709168;9697892560;Ro?nów O?rodek Zdrowia
18.8266263;52.9897483;11439009688;Zawa?y-Krzy?
21.3853142;51.7499378;11441325293;
21.2442704;51.7853715;11441630887;Zakrzew
20.9400406;50.8470717;11443033841;
20.9398797;50.8465331;11443033852;
22.2452223;50.0683256;11443297026;
20.4786755;53.7771532;11443301531;Wysoka Brama
20.4785591;53.7771093;11443301532;Wysoka Brama
14.5057692;53.4497563;11444174746;Unii Lubelskiej Szpital (Brama G?ówna)
17.6302395;54.5550773;11444827616;Redkowice Szkoła
17.6180517;54.5393303;11444827618;Chocielewko Dolne III
20.678003;52.1565521;11445302260;Kotowice II
18.5379012;51.2338057;11446012644;(Projekt) D?browa Jasna
18.541481;51.217934;11446012645;(Projekt) Wojska Polskiego  Lasek
16.2866346;50.4985314;4684037154;Machovskó Lhota
16.2760401;50.4992669;4684037158;Machov - nóm.
23.2684829;50.7199572;4684074094;Boh. Monte Cassino nr 41
22.106308;49.5286921;9698021084;
22.1053156;49.5275117;9698021085;
22.2806974;51.3591944;9699028927;
22.2801641;51.3593802;9699028928;
16.8356637;51.0493253;9699684385;
20.4648143;51.1163778;9700523495;Ma?achów
18.6029256;54.1442384;9702331252;
15.8448453;54.2117471;9702349257;
22.1016651;49.5207737;9703503286;
22.0767689;49.5003502;9703503288;
19.125812;50.3566718;9704385833;?agisza MATBUD
18.7557824;50.2327024;9704433126;Przyszowice Brzeg [n?]
18.7876103;50.2216223;9704433131;Paniówki Darwina [n?]
20.9596811;52.3107626;9704960409;?widerska 04
19.1788992;50.4200535;9705808946;Mrowieniec
19.251724;50.452818;9705827787;Sulików Rzeczna
19.2517574;50.453133;9705829642;Sulików Rzeczna
19.2895067;50.4384813;9705838402;Go?uchowice Komorniki [n?]
18.5425798;51.2181272;11446012646;(Projekt) Wojska Polskiego  Lasek
18.5287043;51.2147253;11446012647;Turów Krokusowa
18.5294186;51.214777;11446012648;Turów Krokusowa
18.5566346;51.2116095;11446012649;(Projekt) J.?ubr / Graniczna
18.5437315;51.1968289;11446012650;(Projekt) Gaszyn Podlasie / Spacerowa
18.5499676;51.1958426;11446012651;(Projekt) Gaszyn Le?ne Wzgórze
18.5702914;51.2186005;11446012652;(Projekt) Sienkiewicza
18.6187877;51.19738;11446012653;(Projekt) Ruda Sportowa Cmentarz
18.6185117;51.1972312;11446012654;(Projekt) Ruda Sportowa Cmentarz
18.6156577;51.2073971;11446012655;(Projekt) Ruda ?w.Wojciecha Cmentarz
18.6153931;51.2071067;11446012656;(Projekt) Ruda ?w.Wojciecha Cmentarz
18.623296;51.2219155;11446012657;(Projekt) Widoradz Dolny 3
18.6232717;51.2220009;11446012658;(Projekt) Widoradz Dolny 3
18.5587418;51.2454606;11446012659;(Projekt) Sieradzka / Jagie??y (Chrusty)
18.6426179;54.3566235;11446228869;11
21.7276997;49.7050576;11446520279;Podkarpacka Centrum Handlowe
17.0799779;51.0944002;11446626238;Mi?dzyrzecka
17.0784746;51.0937909;11446626239;Mi?dzyrzecka
20.4119041;51.1443108;11446631309;Niebo
21.732831;49.6932674;11446658258;Podkarpacka BWI
17.0706513;51.0880924;11447016768;Armii Krajowej
17.0889903;51.103326;11447023688;Che?mo?skiego
17.0876344;51.1012016;11447043004;Biegasa
17.0879458;51.1012376;11447043005;Biegasa
19.3005913;50.4283356;9705917144;Chruszczobród Piaski
18.7744767;50.1698195;9705932642;Ornontowice Dzia?kowa
18.7747384;50.1698445;9705932648;Ornontowice Dzia?kowa
18.7642743;50.1761254;9705932657;Ornontowice Kopalnia Budryk
18.7607736;50.1701865;9705932663;Ornontowice Leśna
18.7584292;50.1693503;9705932672;Ornontowice ?abik
18.7959688;50.0812061;9705992159;Królówka So?tys
19.1447739;50.3525116;9706242798;?agisza Cmentarz [n?]
19.1447409;50.352392;9706242799;?agisza Cmentarz [n?]
18.9346794;50.0602683;9706242805;Kobiór Centrum
17.0694008;51.0877844;11447066269;Armii Krajowej
14.388375;53.3409391;11449710175;Pomellen
14.3651125;53.4529087;11450001050;Linken
14.3572044;53.4218364;11450038188;Neu Grambow
14.372329;53.3850359;11450038463;Schwennenz Ausbau
14.3567336;53.4215027;11450040880;Neu Grambow
14.3674175;53.4386761;11450046911;Marienhof
14.3676935;53.439085;11450046913;Marienhof
20.502685;53.757065;11450080649;Synów Pu?ku
20.5033508;53.7656835;11450314649;?o?nierska
20.5049012;53.7664654;11450314650;?o?nierska
22.6044828;51.5154693;11451775847;
22.2697084;50.9417115;11452014425;
22.2688364;50.9413637;11452014426;
17.3299742;50.7676303;11452398971;
15.9196664;54.2380667;11453044222;G?ski - POHZ
14.3567108;53.4218975;11453163532;Neu Grambow
23.2802114;50.7212505;4684182791;Zamoyskiego nr 138 Myjnia
23.2675734;50.719796;4684191689;Boh. Monte Cassino nr 42
18.9529911;50.1031033;9706242811;?waków Rogatki
18.9595533;50.103494;9706242814;?waków ?orska
20.9944476;50.3075792;11453257095;
20.9777696;50.3067625;11453257110;
20.9603128;50.306617;11453258322;
14.3665334;53.4511064;11453290403;Linken
14.3663705;53.4509546;11453290409;Linken
18.2184077;54.1265509;11453856271;Nowa Karczma I
18.2184802;54.1263729;11453856272;Nowa Karczma I
18.630848;54.2304005;11453965188;Rusocin Rataja Zespó? Szkó? Rolniczych
18.6290371;54.2299197;11453965189;Rusocin Rataja Zespó? Szkó? Rolniczych
22.7034349;51.3908018;11454109716;
22.7051206;51.3900937;11454109717;
21.4357866;50.3005072;11454175453;Biernackiego 01
19.8852214;50.1861294;11455597841;Cianowice Ma?e
19.8692036;50.1892587;11455597842;Smardzowice Podgóry
19.861343;50.1919538;11455597844;Smardzowice Ko?cielna
19.8599797;50.1919494;11455597845;Smardzowice Ko?cielna
18.9758006;50.1044986;9706266927;Tychy Cztery Pory Roku
18.9817761;50.1029612;9706266929;Tychy T??nia
18.9823449;50.1025911;9706266930;Tychy T??nia
18.9806244;50.1246126;9706271815;Tychy Begonii
18.2764153;53.1762085;9706574483;D?browa Che?mi?ska / skrzy?owanie
19.0387835;53.4814791;9706757760;S?upski Młyn
20.1217489;49.9726377;9706768593;Biskupice III
19.2310108;50.5160137;9706770574;Dziewki Kolonia Pod?arze
19.2310732;50.5157059;9706770575;Dziewki Kolonia Pod?arze
19.0793906;53.4729832;9706783581;Przes?awice I
19.8000837;50.0716334;9709683292;Kraków Airport 01
17.4607405;50.7581635;9709792499;
19.1997037;50.4306078;9710364694;Hektary
19.6374969;52.5445739;9711125417;przystanek Pop?acin
18.9650254;50.1362561;9714675502;Tychy Dworzec PKP
18.9651454;50.1362308;9714675503;Tychy Dworzec PKP
18.9652873;50.1361761;9714675504;Tychy Dworzec PKP
18.9654468;50.1361326;9714675505;Tychy Dworzec PKP
18.9655947;50.1360857;9714675506;Tychy Dworzec PKP
18.9670257;50.1355203;9714675510;Tychy Dworzec PKP
18.5524868;50.255478;11455597961;Smolnica Kapliczka
18.7856105;50.3051852;11455736107;
18.7856009;50.3052642;11455736108;
18.7863464;50.3052183;11455736109;
18.786338;50.3052974;11455736110;
18.7870882;50.3052515;11455736111;
18.7870782;50.305329;11455736112;
18.7883366;50.3053076;11455736143;
18.7883273;50.3053824;11455736144;
18.7891963;50.3053462;11455736145;
18.7891869;50.3054149;11455736146;
20.6593109;50.8355952;11455739038;Klecka / Wojska Polskiego
19.0301455;49.9240494;11455761108;
18.6170419;50.3304535;11456419256;Stare ?ab?dy
22.6750663;51.4830058;11456966527;
22.6771733;51.4831736;11456966528;
19.7006294;50.7749157;9717653525;Koniecpol
22.2449927;52.3693628;9717883449;
