stop_id,LOKALNYID
248405,2D260B93-8C14-9D6A-E053-CC2BA8C0F6D6
210097,289CD047-9D2F-2B2A-E053-CC2BA8C046CF
278793,322BD60C-5E0D-598B-E053-CC2BA8C05138
173621,3303EA7D-E7F9-33C1-E053-CA2BA8C02B7D
238656,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
305069,2BCF9015-B385-AC4F-E053-CA2BA8C00041
271770,2D859E05-9D05-D413-E053-CC2BA8C09A37
180209,2EDC6E10-A3A5-9F51-E053-CA2BA8C057B3
115496,1397F1BF-FE98-381C-E053-CA2BA8C051D1
308909,340C295F-B30C-3E2E-E053-CA2BA8C011E4
278795,322BD60C-5E0D-598B-E053-CC2BA8C05138
101866,2B016B0B-C3D3-3D36-E053-CA2BA8C0171E
271875,2D859E05-9D05-D413-E053-CC2BA8C09A37
105265,2BCF9015-B385-AC4F-E053-CA2BA8C00041
271728,2D859E05-9D05-D413-E053-CC2BA8C09A37
101898,2B016B0B-C3D3-3D36-E053-CA2BA8C0171E
248492,2D260B93-8BD5-9D6A-E053-CC2BA8C0F6D6
271727,2D859E05-9D05-D413-E053-CC2BA8C09A37
271780,2D859E05-9D05-D413-E053-CC2BA8C09A37
255625,2EBDCBDD-19A2-8A7E-E053-CC2BA8C0153D
123940,314DE395-3631-2130-E053-CC2BA8C06DD0
130368,25878308-A058-17EE-E053-CA2BA8C0AFD3
130367,25878308-A058-17EE-E053-CA2BA8C0AFD3
306023,2D859E05-9D05-D413-E053-CC2BA8C09A37
238502,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
238501,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
308965,340C295F-B30C-3E2E-E053-CA2BA8C011E4
253645,340C295F-B30C-3E2E-E053-CA2BA8C011E4
238500,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
247557,2C92E4F7-A941-1132-E053-CA2BA8C0FE6B
115477,1397F1BF-FE98-381C-E053-CA2BA8C051D1
261307,322BD60C-5E0D-598B-E053-CC2BA8C05138
261308,322BD60C-5E0D-598B-E053-CC2BA8C05138
271748,2D859E05-9D05-D413-E053-CC2BA8C09A37
113959,2749D6E4-101F-56EF-E053-CC2BA8C0070B
264143,2923959D-8592-829B-E053-CA2BA8C0F89A
253644,340C295F-B30C-3E2E-E053-CA2BA8C011E4
180210,2EDC6E10-A3A5-9F51-E053-CA2BA8C057B3
308746,340C295F-B30C-3E2E-E053-CA2BA8C011E4
121620,22C371AF-55D8-D9EC-E053-CC2BA8C0A988
288678,314DE395-3631-2130-E053-CC2BA8C06DD0
288679,314DE395-3631-2130-E053-CC2BA8C06DD0
105264,2BCF9015-B385-AC4F-E053-CA2BA8C00041
190486,160A79F5-4F99-2572-E053-CA2BA8C0FFC7
259859,322BD60C-5E0D-598B-E053-CC2BA8C05138
114077,2749D6E4-101F-56EF-E053-CC2BA8C0070B
122555,23CD0C96-ED1D-6F7A-E053-CA2BA8C02557
252890,31CB4E0B-B592-F709-E053-CA2BA8C06F9A
238463,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
238499,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
260238,322BD60C-5E0D-598B-E053-CC2BA8C05138
252889,31CB4E0B-B592-F709-E053-CA2BA8C06F9A
297896,289CD047-9D2F-2B2A-E053-CC2BA8C046CF
308681,340C295F-B30C-3E2E-E053-CA2BA8C011E4
114274,2749D6E4-101F-56EF-E053-CC2BA8C0070B
121784,22C371AF-55D8-D9EC-E053-CC2BA8C0A988
105202,2BCF9015-B385-AC4F-E053-CA2BA8C00041
129708,25878308-A058-17EE-E053-CA2BA8C0AFD3
180016,142286B2-0FAC-BBAB-E053-CA2BA8C0F6B2
271880,2D859E05-9D05-D413-E053-CC2BA8C09A37
247572,2C92E4F7-A941-1132-E053-CA2BA8C0FE6B
193638,267810B9-1C30-DC4F-E053-CC2BA8C08585
248362,2D260B93-8C14-9D6A-E053-CC2BA8C0F6D6
261426,322BD60C-5E0D-598B-E053-CC2BA8C05138
247637,2C92E4F7-A941-1132-E053-CA2BA8C0FE6B
180015,142286B2-0FAC-BBAB-E053-CA2BA8C0F6B2
315079,340C295F-B30C-3E2E-E053-CA2BA8C011E4
238462,2C946E1A-691A-B7A5-E053-CA2BA8C03A9D
122207,23CD0C96-ED1D-6F7A-E053-CA2BA8C02557
253521,340C295F-B30C-3E2E-E053-CA2BA8C011E4
270407,314C6049-5498-C553-E053-CC2BA8C06CF9
190522,160A79F5-4F99-2572-E053-CA2BA8C0FFC7
303399,314DE395-3631-2130-E053-CC2BA8C06DD0
289795,322BD60C-5E0D-598B-E053-CC2BA8C05138
129973,25878308-A1DD-17EE-E053-CA2BA8C0AFD3
221273,2C9F71D6-C6D1-A848-E053-CA2BA8C029C5
271116,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
109594,2749D56E-5D8A-549F-E053-CC2BA8C0814F
289965,272E97D4-4252-B082-E053-CA2BA8C01865
172907,14228E2F-2A70-8D62-E053-CC2BA8C04F62
194536,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
221297,2C9F71D6-C6D1-A848-E053-CA2BA8C029C5
234399,09b3b560-557d-11ef-be2f-b8ca3aa2e5c2
270932,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
262373,292A74D0-2864-A88D-E053-CC2BA8C08340
177765,F73DBD71-8AA6-1A6E-E043-CC2BA8C0C9C9
150790,28BEDBB5-31E1-4344-E053-CA2BA8C083FA
173501,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
256060,292A76E8-86BF-B578-E053-CC2BA8C02E15
194541,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
173500,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
270928,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
243809,2BE4ADE9-A24C-A5A5-E053-CA2BA8C01F12
271020,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
316614,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
249294,1F738D75-72CA-F781-E053-CA2BA8C01A12
308583,233A867D-33B7-F8AA-E053-CC2BA8C03698
150680,28BEDBB5-31E1-4344-E053-CA2BA8C083FA
113979,2749D6E4-1008-56EF-E053-CC2BA8C0070B
243982,2BE4ADE9-A24C-A5A5-E053-CA2BA8C01F12
96078,2B016DC2-235A-4692-E053-CA2BA8C02B3A
190947,1D2CDFD7-7CB6-2CE2-E053-CC2BA8C040BF
234152,0988d4d1-557d-11ef-8262-b8ca3aa2e5c2
173020,14228E2F-2A70-8D62-E053-CC2BA8C04F62
122893,2587697C-D11B-463C-E053-CC2BA8C0CAD3
322107,272E97D4-4252-B082-E053-CA2BA8C01865
271001,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
151900,28BEDBB5-31E1-4344-E053-CA2BA8C083FA
234493,09b3b560-557d-11ef-be2f-b8ca3aa2e5c2
270992,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
233336,2EDAFD1D-007F-5BEA-E053-CA2BA8C0F802
316505,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
200500,2C9EB985-0829-1F67-E053-CA2BA8C03884
226119,31DEA539-13D0-B096-E053-CA2BA8C0FD45
125468,233A867D-33B7-F8AA-E053-CC2BA8C03698
173499,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
234740,09b3b560-557d-11ef-be2f-b8ca3aa2e5c2
226118,31DEA539-13D0-B096-E053-CA2BA8C0FD45
271070,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
307524,2587697C-D11B-463C-E053-CC2BA8C0CAD3
123180,2587697C-D11B-463C-E053-CC2BA8C0CAD3
307525,2587697C-D11B-463C-E053-CC2BA8C0CAD3
200501,2C9EB985-0829-1F67-E053-CA2BA8C03884
301975,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
182338,2B0DA820-8DD1-E887-E053-CC2BA8C0EF18
194538,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
182199,2B0DA820-8DD1-E887-E053-CC2BA8C0EF18
168970,38E00D11-ECD5-5161-E053-CC2BA8C00173
255456,2EBDCC58-57B3-944C-E053-CA2BA8C0D2B4
126721,23CC36BE-0A72-8DAD-E053-CC2BA8C05AAC
173506,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
194539,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
194537,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
144268,2BE18A52-EED7-0EB0-E053-CA2BA8C02C44
256178,292A76E8-86BF-B578-E053-CC2BA8C02E15
182335,2B0DA820-8DD1-E887-E053-CC2BA8C0EF18
169099,38E00D11-ECD5-5161-E053-CC2BA8C00173
305529,292A76E8-86BF-B578-E053-CC2BA8C02E15
158553,289CCCEE-DE26-9616-E053-CA2BA8C0BBAC
271112,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
126082,233A867D-33B7-F8AA-E053-CC2BA8C03698
249242,1F738D75-72CA-F781-E053-CA2BA8C01A12
294140,2C9EB985-0829-1F67-E053-CA2BA8C03884
271088,2BE34AAB-67FD-697F-E053-CA2BA8C0807F
194486,2D34EF19-DC87-2D09-E053-CA2BA8C0C3BA
173505,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
301974,3303EA7D-E74A-33C1-E053-CA2BA8C02B7D
96229,2B016DC2-235A-4692-E053-CA2BA8C02B3A
196049,a55fb626-9047-46a1-af70-1149a889efaf
144269,2BE18A52-EED7-0EB0-E053-CA2BA8C02C44
279564,F73DBD71-8AA6-1A6E-E043-CC2BA8C0C9C9
279563,F73DBD71-8AA6-1A6E-E043-CC2BA8C0C9C9
134816,28821AF1-229B-F653-E053-CC2BA8C05027
234885,0988d4d1-557d-11ef-8262-b8ca3aa2e5c2
294139,2C9EB985-0829-1F67-E053-CA2BA8C03884
200409,2C9EB985-0829-1F67-E053-CA2BA8C03884
152171,28BEDBB5-31E1-4344-E053-CA2BA8C083FA
122894,2587697C-D11B-463C-E053-CC2BA8C0CAD3
255461,2EBDCC58-57B3-944C-E053-CA2BA8C0D2B4
