stop_id,LOKALNYID
280005,2BE0D8A7-1622-74C1-E053-CA2BA8C0EAAB
253906,340C295F-B196-3E2E-E053-CA2BA8C011E4
136809,16193A00-2062-AE09-E053-CA2BA8C036EF
327027,314DE395-357C-2130-E053-CC2BA8C06DD0
101797,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
137245,2BE18D80-A930-5291-E053-CC2BA8C03729
101796,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
105131,4f854902-6f95-11ef-9dad-480fcf3c9bd7
137276,2BE18D80-A930-5291-E053-CC2BA8C03729
249683,311304D1-4966-B2CD-E053-CC2BA8C0FE3A
235108,2CE85A15-EC02-D624-E053-CA2BA8C0CBEB
138561,2695058F-39A6-6174-E053-CA2BA8C09221
104010,276596F2-0D4D-332E-E053-CA2BA8C08151
288574,2DDDAEB1-E12C-1ABF-E053-CC2BA8C0C90E
319324,289CC140-71C5-133C-E053-CC2BA8C0885B
319325,289CC140-71C5-133C-E053-CC2BA8C0885B
126127,2417E0FC-E486-062A-E053-CA2BA8C0F6A1
128607,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
144584,2BF2A9C2-1BD3-43BF-E053-CC2BA8C054BF
249458,1F738D75-72F9-F781-E053-CA2BA8C01A12
101042,2BCE2370-1733-3097-E053-CC2BA8C04A80
153138,2CEA2502-1976-CDAA-E053-CC2BA8C07286
269395,2BE0D8A7-1619-74C1-E053-CA2BA8C0EAAB
204020,21a1e5b0-5b0f-11ef-a113-b8ca3aa2e5c2
261600,322BD60C-5CD8-598B-E053-CC2BA8C05138
139462,2BE17FA8-4D05-DCDA-E053-CA2BA8C08FC4
128606,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
271243,AenYToej-E0YL-EXX6-95Di-SBVyCmiqu6Ze
300182,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
169539,289CC36D-76E7-857E-E053-CA2BA8C0694B
206052,2ED380A7-C9EE-5AC4-E053-CA2BA8C0AB34
99941,2BE1D637-E832-CE5E-E053-CA2BA8C03202
203644,2ED37D5D-D705-4A6F-E053-CA2BA8C02FA4
189708,2DDDACC8-2D05-02C7-E053-CA2BA8C04864
115551,1397F1BF-FE97-381C-E053-CA2BA8C051D1
271242,AenYToej-E0YL-EXX6-95Di-SBVyCmiqu6Ze
322822,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
305798,2BE1D637-E832-CE5E-E053-CA2BA8C03202
137218,2BE18D80-A930-5291-E053-CC2BA8C03729
165801,29D604F1-F42B-49E1-E053-CA2BA8C0A7F1
126126,2417E0FC-E486-062A-E053-CA2BA8C0F6A1
301082,2586A896-0AF2-6DF1-E053-CA2BA8C0C665
95151,2BE1E316-0196-E8CA-E053-CA2BA8C04B7E
296751,2BE18D80-A930-5291-E053-CC2BA8C03729
