stop_id,LOKALNYID
321147,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
321148,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
296251,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225089,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225082,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224971,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224961,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225086,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224915,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286227,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224867,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224998,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224984,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224948,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225084,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224879,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
279523,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225078,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286278,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286284,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224959,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286283,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224940,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224996,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224908,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225005,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224889,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225072,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
224985,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286279,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286281,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
225006,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286282,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
286280,2E3B6B31-8E52-4F51-E053-CA2BA8C079CB
320699,272D67E6-F1EE-20AB-E053-CA2BA8C0E5ED
318394,272D67E6-F1EE-20AB-E053-CA2BA8C0E5ED
307803,272D67E6-F1EE-20AB-E053-CA2BA8C0E5ED
308343,272D67E6-F1EE-20AB-E053-CA2BA8C0E5ED
167566,272D67E6-F1EE-20AB-E053-CA2BA8C0E5ED
