stop_id,LOKALNYID
237243,170ac730-557d-11ef-b686-b8ca3aa2e5c2
312009,170ac730-557d-11ef-b686-b8ca3aa2e5c2
312008,170ac730-557d-11ef-b686-b8ca3aa2e5c2
237438,170ac730-557d-11ef-b686-b8ca3aa2e5c2
193764,267810B9-1C0F-DC4F-E053-CC2BA8C08585
193533,267810B9-1C0F-DC4F-E053-CC2BA8C08585
235471,2DE357A2-0255-8386-E053-CC2BA8C0C842
277123,322BD60C-5D49-598B-E053-CC2BA8C05138
277124,322BD60C-5D49-598B-E053-CC2BA8C05138
237616,170ac730-557d-11ef-b686-b8ca3aa2e5c2
260000,322BD60C-5D49-598B-E053-CC2BA8C05138
327610,2DE357A2-0255-8386-E053-CC2BA8C0C842
237629,170ac730-557d-11ef-b686-b8ca3aa2e5c2
237630,170ac730-557d-11ef-b686-b8ca3aa2e5c2
237631,170ac730-557d-11ef-b686-b8ca3aa2e5c2
237650,170ac730-557d-11ef-b686-b8ca3aa2e5c2
260671,322BD60C-5D49-598B-E053-CC2BA8C05138
235466,2DE357A2-0255-8386-E053-CC2BA8C0C842
237692,170ac730-557d-11ef-b686-b8ca3aa2e5c2
237691,170ac730-557d-11ef-b686-b8ca3aa2e5c2
143769,2BE17C82-37AA-3243-E053-CC2BA8C009FF
109836,2749D56E-5D6C-549F-E053-CC2BA8C0814F
155402,24FF513C-3C61-DF38-E053-CA2BA8C0F759
143380,2BE17C82-37AA-3243-E053-CC2BA8C009FF
282722,2749D56E-5D6C-549F-E053-CC2BA8C0814F
226399,30F9FC80-BB13-6F98-E053-CA2BA8C06527
282712,2749D56E-5D6C-549F-E053-CC2BA8C0814F
105106,4f8c9c00-6f95-11ef-bc6a-480fcf3c9bd7
282716,2749D56E-5D6C-549F-E053-CC2BA8C0814F
143383,2BE17C82-37AA-3243-E053-CC2BA8C009FF
282708,2749D56E-5D6C-549F-E053-CC2BA8C0814F
292482,4f8c9c00-6f95-11ef-bc6a-480fcf3c9bd7
226763,30F9FC80-BB13-6F98-E053-CA2BA8C06527
169774,289CC140-7189-133C-E053-CC2BA8C0885B
325013,2749D56E-5D6C-549F-E053-CC2BA8C0814F
123559,2586A896-0BD7-6DF1-E053-CA2BA8C0C665
105022,4f8c9c00-6f95-11ef-bc6a-480fcf3c9bd7
303313,30F9FC80-BB13-6F98-E053-CA2BA8C06527
