stop_id,LOKALNYID
127676,23C9A17C-0083-AB80-E053-CA2BA8C01952
263807,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
302500,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
127732,23C9A17C-0083-AB80-E053-CA2BA8C01952
223107,30FA02A7-5EC7-EECF-E053-CC2BA8C0A89F
178523,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
161515,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
223080,30FA02A7-5EC7-EECF-E053-CC2BA8C0A89F
297387,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
127523,23C9A17C-0083-AB80-E053-CA2BA8C01952
263843,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
162006,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
127659,23C9A17C-0083-AB80-E053-CA2BA8C01952
127771,23C9A17C-0083-AB80-E053-CA2BA8C01952
307303,30FA02A7-5EC7-EECF-E053-CC2BA8C0A89F
264054,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
127612,23C9A17C-0083-AB80-E053-CA2BA8C01952
127675,23C9A17C-0083-AB80-E053-CA2BA8C01952
127559,23C9A17C-0083-AB80-E053-CA2BA8C01952
127560,23C9A17C-0083-AB80-E053-CA2BA8C01952
264055,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
178710,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
161516,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
301542,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
301543,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
301544,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
264035,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
162007,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
264005,2EBD9F09-636D-C95E-E053-CC2BA8C0492A
127768,23C9A17C-0083-AB80-E053-CA2BA8C01952
162033,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
297386,29E84252-FFC0-BC2D-E053-CA2BA8C06BEB
127893,23C9A17C-0083-AB80-E053-CA2BA8C01952
127769,23C9A17C-0083-AB80-E053-CA2BA8C01952
162005,2EE5CA7E-1D28-C5BC-E053-CC2BA8C0FED9
223373,30FA02A7-5EC7-EECF-E053-CC2BA8C0A89F
223404,30FA02A7-5EC7-EECF-E053-CC2BA8C0A89F
301717,30F9FC80-BBD3-6F98-E053-CA2BA8C06527
279858,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
226460,30F9FC80-BBD3-6F98-E053-CA2BA8C06527
157824,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
157662,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
157823,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
279857,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
157991,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
248604,2D260B93-8BDE-9D6A-E053-CC2BA8C0F6D6
157575,2F4C2F61-4CC0-145C-E053-CC2BA8C0A22F
248603,2D260B93-8BDE-9D6A-E053-CC2BA8C0F6D6
248601,2D260B93-8BDE-9D6A-E053-CC2BA8C0F6D6
