LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
78beb851-3c61-11e9-ba6f-f01faf546c5e,2801,2801043,0472118,87228,Nisko,osada,26.0,54.06322266348173,21.038804465782146
2C98CCB7-E5E6-AAFE-E053-CA2BA8C0B325,2801,2801043,0472035,55760,Kokoszewo,wieś,23.0,54.073499468100216,20.84999322611271
2C98CCB7-E611-AAFE-E053-CA2BA8C0B325,2801,2801043,0472199,121137,Sątopy-Samulewo,osada,800.0,54.08114484192286,21.042321606078627
2C98CCB7-E665-AAFE-E053-CA2BA8C0B325,2801,2801052,0474353,100843,Pieszkowo,wieś,252.0,54.21705283971815,20.499777937040086
2C98CCB7-E646-AAFE-E053-CA2BA8C0B325,2801,2801052,0474241,93719,Orsy,osada,31.0,54.36317698905384,20.460976453185342
2C98CCB7-E65F-AAFE-E053-CA2BA8C0B325,2801,2801052,0474590,150872,Woryny,wieś,224.0,54.302573709084214,20.583424237511142
2C98CCB7-E616-AAFE-E053-CA2BA8C0B325,2801,2801052,0474005,26974,Dulsin,osada,33.0,54.36142478267713,20.551846214117617
2C98CCB7-E61E-AAFE-E053-CA2BA8C0B325,2801,2801052,0474643,164626,Żywkowo,wieś,31.0,54.36915201301138,20.593779902916424
2C98CCB7-E643-AAFE-E053-CA2BA8C0B325,2801,2801032,0470496,50761,Karolewko,osada,12.0,54.30762981395029,20.749177165943536
2C98CCB7-E621-AAFE-E053-CA2BA8C0B325,2801,2801032,0470616,31385,Galinki,osada,24.0,54.15774549613134,20.868640043717438
2C98CCB7-E673-AAFE-E053-CA2BA8C0B325,2801,2801032,0470711,97659,Pasaria,kolonia,,54.18619620549768,20.871221173011012
2C98CCB7-E674-AAFE-E053-CA2BA8C0B325,2801,2801063,0487798,144043,Wanikajmy,kolonia,10.0,54.30314375462206,21.169709351541435
2C98CCB7-E5F2-AAFE-E053-CA2BA8C0B325,2801,2801032,0470421,26135,Drawa,wieś,9.0,54.16626997028577,21.001701546640856
2C98CCB7-E61C-AAFE-E053-CA2BA8C0B325,2801,2801032,0471159,139763,Tolko,osada,487.0,54.24039725746401,20.711141170336152
2C98CCB7-E61D-AAFE-E053-CA2BA8C0B325,2801,2801043,0472259,140492,Troksy,osada,124.0,54.06372661724936,21.07315656091933
2C98CCB7-E622-AAFE-E053-CA2BA8C0B325,2801,2801032,0470705,70769,Lusiny,osada,73.0,54.19733463167315,20.869543201603022
2C98CCB7-E5C6-AAFE-E053-CA2BA8C0B325,2801,2801052,0474258,96987,Paprocina,wieś,36.0,54.265978156555484,20.42813598430399
2C98CCB7-E66D-AAFE-E053-CA2BA8C0B325,2801,2801043,0472153,102074,Pleśno,wieś,42.0,54.10700627552663,21.07008696183036
2C98CCB7-E5CA-AAFE-E053-CA2BA8C0B325,2801,2801052,0474169,65195,Kumkiejmy,wieś,23.0,54.337530925411095,20.534462474433603
2C98CCB7-E67E-AAFE-E053-CA2BA8C0B325,2801,2801043,0472160,110230,Prosity,wieś,215.0,54.05515288599007,20.80579878435534
2C98CCB7-E5E0-AAFE-E053-CA2BA8C0B325,2801,2801032,0470289,2712,Barciszewo,wieś,104.0,54.291792615061546,20.69151052205851
2C98CCB7-E6B1-AAFE-E053-CA2BA8C0B325,2801,2801032,0470295,151094,Wólka,osada,9.0,54.30475242462199,20.700528172641977
2C98CCB7-E694-AAFE-E053-CA2BA8C0B325,2801,2801063,0487628,116396,Romankowo,wieś,248.0,54.27183587255332,21.06523091820458
2C98CCB7-E617-AAFE-E053-CA2BA8C0B325,2801,2801052,0474028,29149,Dzikowo Iławeckie,osada,173.0,54.324471170050565,20.404274761816467
2C98CCB7-E68F-AAFE-E053-CA2BA8C0B325,2801,2801032,0471308,140495,Tromity,wieś,1.0,54.240715160544966,20.9015730312421
2C98CCB7-E690-AAFE-E053-CA2BA8C0B325,2801,2801052,0474465,140116,Toprzyny,wieś,105.0,54.35500577545259,20.581813611948757
