LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
25D957B8-9256-A0E9-E053-CC2BA8C0C44E,1801,1801083,0358411,199773,Górny Koniec,część wsi,56.0,49.547073185262654,22.45348699662325
6D4E92F1-40A5-4F23-B405-040A83147559,1801,1801052,0994331,63826,Krywka,część wsi,0.0,49.25535433303542,22.730017710168973
91B7AA2F-87BD-4902-A7F4-03A337952F71,1801,1801083,0996318,43615,Jamna Dolna,wieś,0.0,49.625699165026944,22.576351683179627
25D957B8-924E-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361672,175855,Łodyna-Ług,część wsi,88.0,49.467955722961165,22.60978823747514
0DD425C2-E951-41A3-90BD-358B7932F68D,1801,1801052,0996264,13293,Bukowiec,wieś,0.0,49.05965622784391,22.81243381910905
B51F9EB3-7D60-46C3-AD93-83C5573906D4,1801,1801052,0991077,168435,Sianki,wieś,0.0,49.0186323014257,22.863931483712296
25D957B8-9251-A0E9-E053-CC2BA8C0C44E,1801,1801032,0348051,179143,Górny Koniec,część wsi,101.0,49.29914004947308,22.59137812125226
25D957B8-923D-A0E9-E053-CC2BA8C0C44E,1801,1801052,0356145,15540,Chmiel,wieś,144.0,49.22713179971362,22.601769509387225
25D957B8-9248-A0E9-E053-CC2BA8C0C44E,1801,1801052,0356263,164279,Żurawin,osada,11.0,49.22150391162725,22.71411003419547
25D957B8-9258-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361502,2284,Bandrów Narodowy,wieś,434.0,49.376988896454996,22.712437089780156
25D957B8-922B-A0E9-E053-CC2BA8C0C44E,1801,1801052,0356240,86038,Nasiczne,osada,53.0,49.17616192386579,22.566750291760382
25D957B8-9276-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361608,62163,Krościenko,wieś,558.0,49.45490780428208,22.679449201574098
25D957B8-921E-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361790,140541,Trójca,osada,2.0,49.65331547535598,22.557670449689976
25D957B8-924F-A0E9-E053-CC2BA8C0C44E,1801,1801083,0996330,175857,Teleśnica Sanna,wieś,3.0,49.365035630153436,22.504263477144907
25D957B8-921C-A0E9-E053-CC2BA8C0C44E,1801,1801052,0356317,138913,Tarnawa Niżna,wieś,35.0,49.10369508182016,22.786198137306474
25D957B8-9257-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361525,21558,Daszówka,wieś,36.0,49.37171411754868,22.578590531959346
25D957B8-9281-A0E9-E053-CC2BA8C0C44E,1801,1801083,0358233,67421,Leszczowate,wieś,80.0,49.50712101792572,22.560180481549803
25D957B8-926A-A0E9-E053-CC2BA8C0C44E,1801,1801083,0358351,116529,Ropienka Dolna,część wsi,268.0,49.543018063111425,22.504335371182638
25D957B8-926B-A0E9-E053-CC2BA8C0C44E,1801,1801083,0358368,116530,Ropienka Górna,część wsi,324.0,49.52914362230943,22.525283049700622
25D957B8-9249-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361643,168434,Pod Jaworem,część wsi,240.0,49.40511863588311,22.47386633767489
25D957B8-9252-A0E9-E053-CC2BA8C0C44E,1801,1801083,0953852,179144,Strwiążyczek,część miasta,12.0,49.44772479150781,22.539891159320234
25D957B8-926F-A0E9-E053-CC2BA8C0C44E,1801,1801083,0361703,117341,Równia,wieś,659.0,49.40258602406628,22.58835256595087
25D957B8-9253-A0E9-E053-CC2BA8C0C44E,1801,1801032,0347991,18835,Czarna Dolna,wieś,370.0,49.33240896297411,22.622905099233478
25D957B8-9254-A0E9-E053-CC2BA8C0C44E,1801,1801032,0348000,18865,Czarna Górna,wieś,834.0,49.32167468456462,22.667872843218372
25D957B8-9255-A0E9-E053-CC2BA8C0C44E,1801,1801032,0996229,18880,Czarna Kopalnia,część wsi,336.0,49.30655716828287,22.667934551250625
25D957B8-9271-A0E9-E053-CC2BA8C0C44E,1801,1801083,0358380,121296,Serednica,wieś,67.0,49.488502928337596,22.510336956196213
