LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
24862EC4-FCC0-B3BD-E053-CA2BA8C0159A,0601,0601152,0020110,75149,Zamoczuły,część wsi,,51.74583187299826,23.322053736059075
24862EC4-FC6F-B3BD-E053-CA2BA8C0159A,0601,0601122,0018520,192980,Boblowska,część wsi,,52.167003823437256,23.391219030648188
24862EC4-FC70-B3BD-E053-CA2BA8C0159A,0601,0601122,0018490,193037,Koniec,część wsi,,52.16686545806865,23.395533243041285
24862EC4-FC84-B3BD-E053-CA2BA8C0159A,0601,0601072,1021895,180500,Kowalszczyzna,część wsi,,52.19467520003987,23.03851068187275
24862EC4-FC85-B3BD-E053-CA2BA8C0159A,0601,0601072,1021955,180505,Pod Lasem,część wsi,,52.22290489603736,23.05044825712912
24862EC4-FCA6-B3BD-E053-CA2BA8C0159A,0601,0601142,0019672,174074,Szklarowe,część wsi,,51.78189173514374,23.478947844277698
24862EC4-FD07-B3BD-E053-CA2BA8C0159A,0601,0601182,0022042,176894,Piszczanica,część wsi,,51.769775246051076,23.24140980782752
24862EC4-FC49-B3BD-E053-CA2BA8C0159A,0601,0601172,1024818,193270,Zaogrodzie,część wsi,,51.88097661505382,23.426842069718138
24862EC4-FC4A-B3BD-E053-CA2BA8C0159A,0601,0601172,1024847,193272,Zgniły Lasek,część wsi,,51.88947480261329,23.454818321075088
24862EC4-FCF0-B3BD-E053-CA2BA8C0159A,0601,0601172,0021284,141476,Kolonia Bokińska,część wsi,,51.895379586118196,23.413506211718143
24862EC4-FD4E-B3BD-E053-CA2BA8C0159A,0601,0601122,0018431,193053,Wierzchołek,część wsi,,52.17157645908159,23.442205110406444
24862EC4-FD4F-B3BD-E053-CA2BA8C0159A,0601,0601042,0011819,180457,Sachalin,część wsi,,51.91500949787266,22.819956165861772
24862EC4-FC88-B3BD-E053-CA2BA8C0159A,0601,0601072,1021910,192827,Ławki,część wsi,,52.218656181035215,23.05309831622394
24862EC4-FC89-B3BD-E053-CA2BA8C0159A,0601,0601192,1025031,193308,Podsętków,część wsi,,52.02160467376421,23.393628451497182
24862EC4-FD49-B3BD-E053-CA2BA8C0159A,0601,0601152,0020178,155597,Zady,część wsi,,51.79912668921413,23.26251005367551
24862EC4-FC74-B3BD-E053-CA2BA8C0159A,0601,0601042,0011966,180450,Piszczanka,część wsi,,51.94149365370346,22.82000037762686
24862EC4-FD72-B3BD-E053-CA2BA8C0159A,0601,0601172,1024698,122134,Sieleckie,część wsi,,51.88429415773505,23.37537155979798
24862EC4-FD2C-B3BD-E053-CA2BA8C0159A,0601,0601082,1022140,107759,Połoniec,część wsi,,52.17164689304015,23.051192947372645
24862EC4-FD2D-B3BD-E053-CA2BA8C0159A,0601,0601092,0015183,45584,Jaworówka,kolonia,,51.90124285184743,23.036473633747708
24862EC4-FD7D-B3BD-E053-CA2BA8C0159A,0601,0601182,0021841,133530,Sulniawa,część wsi,,51.78504190375203,23.044883458354402
24862EC4-FD19-B3BD-E053-CA2BA8C0159A,0601,0601052,0012983,48264,Kajetanka,kolonia,,52.16587916041881,23.281820436559947
24862EC4-FC35-B3BD-E053-CA2BA8C0159A,0601,0601102,0016076,26712,Dubicz,część wsi,,52.025439241916914,22.828465231826154
24862EC4-FCB6-B3BD-E053-CA2BA8C0159A,0601,0601042,0011742,180458,Stara Wieś,część wsi,,51.88684367748756,22.86026019365651
24862EC4-FCB7-B3BD-E053-CA2BA8C0159A,0601,0601042,0012010,180449,Ozercy,część wsi,,51.94410897288437,22.932796773417895
24862EC4-FD1A-B3BD-E053-CA2BA8C0159A,0601,0601072,1021926,80186,Międzylesie,kolonia,,52.16061352130972,23.078488412186687
24862EC4-FD95-B3BD-E053-CA2BA8C0159A,0601,0601082,1022073,180709,Koryk,część wsi,,52.15445094531672,23.002893129155794
e9158090-3c1e-11ee-9805-480fcf3c9bd7,0601,0601122,1067503,17369,Cieleśnica-Pałac,wieś,208.0,52.14977446188448,23.355516014739745
e9158092-3c1e-11ee-87a6-480fcf3c9bd7,0601,0601092,0015272,159462,Stroniec,kolonia,,51.900099994233514,23.25959011316654
