LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
2E3B6C08-5CC2-FE03-E053-CC2BA8C0F241,1601,1601052,0498543,31646,Garbów,osada,128.0,50.884463630131435,17.46329253773118
2E3B6C08-5CC3-FE03-E053-CC2BA8C0F241,1601,1601062,0500560,32557,Gierszowice,wieś,355.0,50.81277161662815,17.50113951234937
2E3B6C08-5CC4-FE03-E053-CC2BA8C0F241,1601,1601033,0965401,38737,Grodków,miasto,7919.0,50.69171269473931,17.38119591817149
2E3B6C08-5CC5-FE03-E053-CC2BA8C0F241,1601,1601033,0495438,161450,Zielonkowice,wieś,35.0,50.729391273978486,17.268180563507944
2E3B6C08-5CC6-FE03-E053-CC2BA8C0F241,1601,1601033,0495125,34098,Gnojna,wieś,569.0,50.718171406737824,17.29452704473502
2E3B6C08-5CC7-FE03-E053-CC2BA8C0F241,1601,1601033,0495190,55974,Kolnica,wieś,519.0,50.747061670329174,17.330152560034115
2E3B6C08-5C89-FE03-E053-CC2BA8C0F241,1601,1601043,0498230,110635,Przecza,wieś,540.0,50.73411330523359,17.656747907997996
2E3B6C08-5C8A-FE03-E053-CC2BA8C0F241,1601,1601062,0500642,111892,Przylesie,wieś,717.0,50.79058908810297,17.3807298831821
2E3B6C08-5C8B-FE03-E053-CC2BA8C0F241,1601,1601043,0498253,112757,Ptakowice,wieś,210.0,50.746801805522956,17.54570047621655
2E3B6C08-5CC8-FE03-E053-CC2BA8C0F241,1601,1601011,0965269,114802,Rataje,część miasta,110.0,50.8720151064218,17.45319036398217
2E3B6C08-5CC9-FE03-E053-CC2BA8C0F241,1601,1601062,0500576,43978,Jankowice Wielkie,wieś,668.0,50.76698703517271,17.4423333196087
2E3B6C08-5CCA-FE03-E053-CC2BA8C0F241,1601,1601043,0498164,44922,Jasiona,wieś,119.0,50.76625750145387,17.534512306279836
2E3B6C08-5C8C-FE03-E053-CC2BA8C0F241,1601,1601052,0498655,99785,Piastowice,wieś,181.0,50.89620166715662,17.524159777655676
2E3B6C08-5C8D-FE03-E053-CC2BA8C0F241,1601,1601033,0495332,132329,Strzegów,wieś,236.0,50.64097096242082,17.280711994724623
2E3B6C08-5CCB-FE03-E053-CC2BA8C0F241,1601,1601033,0495071,3491,Bąków,wieś,507.0,50.774400440006076,17.288767797471802
2E3B6C08-5CCC-FE03-E053-CC2BA8C0F241,1601,1601033,0495266,81307,Młodoszowice,wieś,331.0,50.77306801618491,17.329861958475597
43862BFC-6DAB-467E-A3E2-ABA01E984E61,1601,1601052,1067101,248131,Sielska Woda,osada,16.0,50.935088956908125,17.491124280217626
2E3B6C08-5C8E-FE03-E053-CC2BA8C0F241,1601,1601052,0498483,9312,Borucice,wieś,174.0,50.98040835781426,17.557031987689644
2E3B6C08-5C8F-FE03-E053-CC2BA8C0F241,1601,1601052,0498595,78745,Mąkoszyce,wieś,671.0,50.94066655548657,17.64532704701881
2E3B6C08-5C90-FE03-E053-CC2BA8C0F241,1601,1601052,0498678,113712,Raciszów,wieś,70.0,50.976275428107634,17.650339281171526
2E3B6C08-5C91-FE03-E053-CC2BA8C0F241,1601,1601052,0498684,115795,Rogalice,wieś,228.0,50.95836054071886,17.594133302385277
2E3B6C08-5C92-FE03-E053-CC2BA8C0F241,1601,1601043,0498224,92243,Oldrzyszowice,wieś,296.0,50.709354731720175,17.63711622077336
2E3B6C08-5C93-FE03-E053-CC2BA8C0F241,1601,1601043,0498247,114743,Raski,przysiółek,10.0,50.74043484794542,17.639463678849744
2E3B6C08-5C94-FE03-E053-CC2BA8C0F241,1601,1601043,0498260,117581,Różyna,wieś,283.0,50.79931344076987,17.62128408631767
2E3B6C08-5C95-FE03-E053-CC2BA8C0F241,1601,1601043,0498276,120983,Sarny Małe,wieś,198.0,50.725102960864895,17.562576412942267
2E3B6C08-5C96-FE03-E053-CC2BA8C0F241,1601,1601033,0495154,45326,Jaszów,wieś,327.0,50.592494147735295,17.242510896545827
2E3B6C08-5C56-FE03-E053-CC2BA8C0F241,1601,1601022,0491972,5881,Bierzów,wieś,170.0,50.817564353795134,17.33962042906709
2E3B6C08-5C57-FE03-E053-CC2BA8C0F241,1601,1601022,0492003,62762,Kruszyna,wieś,250.0,50.83053763939511,17.544509025143306
2E3B6C08-5C58-FE03-E053-CC2BA8C0F241,1601,1601052,0498690,64196,Książkowice,przysiółek,23.0,50.96771526362593,17.627688733106822
2E3B6C08-5C59-FE03-E053-CC2BA8C0F241,1601,1601033,0495444,163328,Żarów,wieś,12.0,50.6639613699085,17.35731012018478
2E3B6C08-5C5A-FE03-E053-CC2BA8C0F241,1601,1601033,0495326,129590,Starowice Dolne,wieś,276.0,50.64475778456408,17.33011396129941
2E3B6C08-5C5B-FE03-E053-CC2BA8C0F241,1601,1601033,0495409,149657,Wojnowiczki,wieś,21.0,50.62446215983899,17.31843881065317
2E3B6C08-5C5C-FE03-E053-CC2BA8C0F241,1601,1601043,0498106,6485,Błażejowice,przysiółek,120.0,50.75030923140571,17.723739406932737
2E3B6C08-5C5D-FE03-E053-CC2BA8C0F241,1601,1601052,0498460,66914,Lednica,przysiółek,9.0,50.92646859887279,17.44367576334593
2E3B6C08-5C97-FE03-E053-CC2BA8C0F241,1601,1601033,0495349,133478,Sulisław,wieś,106.0,50.69350720537239,17.319903693919372
2E3B6C08-5C98-FE03-E053-CC2BA8C0F241,1601,1601052,0498632,88855,Nowe Kolnie,wieś,158.0,50.863366351444306,17.590704907797058
2E3B6C08-5C5E-FE03-E053-CC2BA8C0F241,1601,1601052,0498566,67601,Leśna Woda,przysiółek,66.0,50.953574355334105,17.43726271449692
2E3B6C08-5C5F-FE03-E053-CC2BA8C0F241,1601,1601043,0498135,67754,Leśniczówka,osada,110.0,50.77827268755492,17.59933759088782
2E3B6C08-5C60-FE03-E053-CC2BA8C0F241,1601,1601043,0965720,67939,Lewin Brzeski,miasto,5202.0,50.75453297716858,17.62653805622572
2E3B6C08-5C61-FE03-E053-CC2BA8C0F241,1601,1601022,0492010,68754,Lipki,wieś,750.0,50.90679115251164,17.39028606045047
2E3B6C08-5C62-FE03-E053-CC2BA8C0F241,1601,1601052,0498454,6880,Błota,wieś,261.0,50.93868997705636,17.445866251530056
2E3B6C08-5C63-FE03-E053-CC2BA8C0F241,1601,1601033,0495421,151035,Wójtowice,wieś,139.0,50.67734584682827,17.331360907685717
2E3B6C08-5C64-FE03-E053-CC2BA8C0F241,1601,1601033,0495243,70029,Lubcz,wieś,219.0,50.70696519188588,17.345746567129723
2E3B6C08-5C99-FE03-E053-CC2BA8C0F241,1601,1601043,0498158,34405,Golczowice,wieś,229.0,50.77453202358783,17.73935670472069
2E3B6C08-5C9A-FE03-E053-CC2BA8C0F241,1601,1601043,0498098,8765,Borkowice,wieś,332.0,50.73632904760278,17.71526993924486
2E3B6C08-5C9B-FE03-E053-CC2BA8C0F241,1601,1601052,0498744,137127,Śmiechowice,wieś,202.0,50.89007727267947,17.61897659741979
2E3B6C08-5C9C-FE03-E053-CC2BA8C0F241,1601,1601043,0498282,123731,Skorogoszcz,wieś,973.0,50.75323372170947,17.680551458394934
2E3B6C08-5C9D-FE03-E053-CC2BA8C0F241,1601,1601052,0498709,125289,Smolarnik,przysiółek,57.0,50.95373954105593,17.615811446290515
2E3B6C08-5C9E-FE03-E053-CC2BA8C0F241,1601,1601052,0498514,130773,Stawy,osada,16.0,50.88037058399373,17.592619142612055
2E3B6C08-5C65-FE03-E053-CC2BA8C0F241,1601,1601033,0495415,149713,Wojsław,wieś,288.0,50.72730474138951,17.354439361674277
2E3B6C08-5C66-FE03-E053-CC2BA8C0F241,1601,1601052,0498572,70125,Lubicz,wieś,123.0,50.90120495945245,17.56455268966973
2E3B6C08-5C9F-FE03-E053-CC2BA8C0F241,1601,1601043,0498299,131863,Stroszowice,wieś,149.0,50.72769701254976,17.595916959844434
2E3B6C08-5CA0-FE03-E053-CC2BA8C0F241,1601,1601043,0498307,132431,Strzelniki,wieś,339.0,50.81039400826419,17.536738648777845
2E3B6C08-5CA1-FE03-E053-CC2BA8C0F241,1601,1601052,0498738,136372,Szydłowice,wieś,446.0,50.91518048791316,17.460597607929294
2E3B6C08-5CA2-FE03-E053-CC2BA8C0F241,1601,1601033,0495183,54857,Kobiela,wieś,296.0,50.61748704737305,17.2911796306396
2E3B6C08-5CA3-FE03-E053-CC2BA8C0F241,1601,1601052,0498715,116745,Roszkowice,wieś,134.0,50.913492605170894,17.67611515452707
2E3B6C08-5C67-FE03-E053-CC2BA8C0F241,1601,1601043,0498187,73397,Łosiów,wieś,1343.0,50.789080565439555,17.568698907670314
2E3B6C08-5C68-FE03-E053-CC2BA8C0F241,1601,1601022,0492026,74096,Łukowice Brzeskie,wieś,517.0,50.827546251878466,17.359566531995064
2E3B6C08-5C69-FE03-E053-CC2BA8C0F241,1601,1601052,0498603,77655,Borek,osada,19.0,50.9424244697248,17.66747693605555
2E3B6C08-5C6A-FE03-E053-CC2BA8C0F241,1601,1601033,0495355,139050,Tarnów Grodkowski,wieś,669.0,50.703753071110604,17.40020707392853
2E3B6C08-5CA4-FE03-E053-CC2BA8C0F241,1601,1601052,0498490,9344,Boruta,przysiółek,15.0,50.96907320330967,17.562410657452585
2E3B6C08-5CA5-FE03-E053-CC2BA8C0F241,1601,1601043,0498193,80359,Mikolin,wieś,217.0,50.78400984499556,17.700005881352027
2E3B6C08-5CA6-FE03-E053-CC2BA8C0F241,1601,1601022,0492109,137093,Zwanowice,osada,11.0,50.82636976953851,17.592914193024885
2E3B6C08-5CA7-FE03-E053-CC2BA8C0F241,1601,1601043,0498129,13838,Buszyce,wieś,182.0,50.77606386810716,17.613446832022237
2E3B6C08-5CA8-FE03-E053-CC2BA8C0F241,1601,1601052,0498750,138996,Tarnowiec,wieś,318.0,50.913955827616526,17.6486934135362
2E3B6C08-5CA9-FE03-E053-CC2BA8C0F241,1601,1601043,0498313,151640,Wronów,wieś,125.0,50.79286893401073,17.656427994833454
2E3B6C08-5CAA-FE03-E053-CC2BA8C0F241,1601,1601052,0498477,158033,Zamcze,przysiółek,7.0,50.94443856695962,17.45550441891399
2E3B6C08-5C6B-FE03-E053-CC2BA8C0F241,1601,1601033,0495131,34351,Gola Grodkowska,wieś,258.0,50.70762730495038,17.427873113742717
2E3B6C08-5C6C-FE03-E053-CC2BA8C0F241,1601,1601033,0495450,163534,Żelazna,wieś,238.0,50.68458657982955,17.443570335158697
2E3B6C08-5C6D-FE03-E053-CC2BA8C0F241,1601,1601033,0495272,88485,Nowa Wieś Mała,wieś,351.0,50.673493021201025,17.39375841324157
2E3B6C08-5C6E-FE03-E053-CC2BA8C0F241,1601,1601052,0498610,79285,Michałowice,wieś,629.0,50.892546708418415,17.48901119426859
2E3B6C08-5CAB-FE03-E053-CC2BA8C0F241,1601,1601033,0495088,7627,Bogdanów,wieś,143.0,50.610104497397,17.25200498178001
2E3B6C08-5CAC-FE03-E053-CC2BA8C0F241,1601,1601033,0495361,146954,Wierzbna,wieś,151.0,50.663117468953175,17.27730215443418
2E3B6C08-5C4E-FE03-E053-CC2BA8C0F241,1601,1601043,0498170,50120,Kantorowice,wieś,382.0,50.74746723978469,17.58670058254415
2E3B6C08-5C4F-FE03-E053-CC2BA8C0F241,1601,1601052,0498721,57527,Kopalina,przysiółek,15.0,50.90751217999093,17.683345581068473
2E3B6C08-5C50-FE03-E053-CC2BA8C0F241,1601,1601033,0495237,68975,Lipowa,wieś,417.0,50.73015737333704,17.440026571985783
2E3B6C08-5C51-FE03-E053-CC2BA8C0F241,1601,1601033,0495303,111903,Przylesie Dolne,wieś,315.0,50.7435929429015,17.415290408074632
2E3B6C08-5C52-FE03-E053-CC2BA8C0F241,1601,1601033,0495119,33345,Głębocko,wieś,225.0,50.68735305292057,17.48242937161766
2E3B6C08-5C53-FE03-E053-CC2BA8C0F241,1601,1601033,0495390,147397,Więcmierzyce,wieś,423.0,50.62547559586893,17.444904332178268
2E3B6C08-5C54-FE03-E053-CC2BA8C0F241,1601,1601033,0495208,57971,Kopice,wieś,830.0,50.655275634876936,17.447257542638418
2E3B6C08-5C55-FE03-E053-CC2BA8C0F241,1601,1601022,0491995,57647,Kopanie,wieś,136.0,50.81689641538549,17.630369500905644
306F263E-F01C-A070-E053-CA2BA8C0A377,1602,1602033,0494249,145720,Widok,wieś,185.0,50.205889490164616,17.91417143672659
306F263E-F01D-A070-E053-CA2BA8C0A377,1602,1602033,0494396,82742,Mokre,wieś,147.0,50.15654572328099,17.70306105876164
306F263E-F01E-A070-E053-CA2BA8C0A377,1602,1602033,0494597,162301,Zopowy-Osiedle,wieś,138.0,50.1716903902268,17.751113913564655
306F263E-F01F-A070-E053-CA2BA8C0A377,1602,1602033,0494315,66111,Kwiatoniów,wieś,60.0,50.227000890015454,17.76737212414123
306F263E-F020-A070-E053-CA2BA8C0A377,1602,1602022,0491920,145801,Wiechowice,wieś,166.0,49.98536549416382,17.875032422161457
306F263E-F021-A070-E053-CA2BA8C0A377,1602,1602022,0491914,142454,Uciechowice,wieś,104.0,50.003697533473506,17.87732108043518
306F263E-F022-A070-E053-CA2BA8C0A377,1602,1602043,0496159,136722,Ściborzyce Wielkie,wieś,378.0,50.02262884479561,18.028210058108012
306F263E-F023-A070-E053-CA2BA8C0A377,1602,1602043,0496024,60820,Kozłówki,wieś,159.0,50.084332744559305,17.963730860166343
306F263E-F024-A070-E053-CA2BA8C0A377,1602,1602033,0494172,22743,Debrzyca,wieś,266.0,50.222278807742015,17.897116862153748
306F263E-F025-A070-E053-CA2BA8C0A377,1602,1602033,0494290,62388,Królowe,wieś,199.0,50.25357972619803,17.829857770950582
306F263E-F026-A070-E053-CA2BA8C0A377,1602,1602033,0494090,5838,Biernatów,wieś,63.0,50.27447723619399,17.84579655024511
306F263E-F027-A070-E053-CA2BA8C0A377,1602,1602033,0494108,5839,Biernatówek,przysiółek,10.0,50.275624841493894,17.858148181322505
306F263E-F028-A070-E053-CA2BA8C0A377,1602,1602033,0494344,69547,Lisięcice,wieś,678.0,50.26039268767294,17.887521749835
306F263E-F029-A070-E053-CA2BA8C0A377,1602,1602033,0494367,89723,Nowosady,przysiółek,122.0,50.24348983288913,17.91280599168211
306F263E-F02A-A070-E053-CA2BA8C0A377,1602,1602033,0494456,100893,Pietrowice,wieś,146.0,50.13087323887038,17.685210014392386
306F263E-F02B-A070-E053-CA2BA8C0A377,1602,1602033,0494404,82777,Mokre-Kolonia,wieś,127.0,50.14365106524709,17.699648421291734
306F263E-F02C-A070-E053-CA2BA8C0A377,1602,1602022,0491736,7145,Boboluszki,wieś,299.0,50.02476886445469,17.796287212290665
306F263E-F02D-A070-E053-CA2BA8C0A377,1602,1602022,0491966,153497,Wysoka,wieś,463.0,50.026777796326414,17.827005329711394
306F263E-F02E-A070-E053-CA2BA8C0A377,1602,1602033,0494143,16212,Chomiąża,wieś,153.0,50.11634057943983,17.670045559698742
306F263E-F02F-A070-E053-CA2BA8C0A377,1602,1602033,0494166,17582,Ciermięcice,wieś,77.0,50.11105717937263,17.7252831245786
306F263E-F030-A070-E053-CA2BA8C0A377,1602,1602033,0494137,9799,Braciszów,wieś,75.0,50.13366548377359,17.72931094839537
306F263E-F031-A070-E053-CA2BA8C0A377,1602,1602033,0494150,16572,Chróstno,wieś,97.0,50.11485010615974,17.751802736320116
306F263E-EFEB-A070-E053-CA2BA8C0A377,1602,1602033,0494284,61401,Krasne Pole,wieś,148.0,50.13452846748456,17.64763142638187
306F263E-EFEC-A070-E053-CA2BA8C0A377,1602,1602022,0491742,9874,Branice,wieś,1768.0,50.050816048977886,17.788520171043505
306F263E-EFED-A070-E053-CA2BA8C0A377,1602,1602022,0491943,149204,Włodzienin-Kolonia,osada,164.0,50.138168776675705,17.832036078811434
306F263E-EFEE-A070-E053-CA2BA8C0A377,1602,1602033,0494440,100414,Pielgrzymów,wieś,56.0,50.170286257271925,17.659451766555065
306F263E-EFEF-A070-E053-CA2BA8C0A377,1602,1602033,0494580,162300,Zopowy,wieś,232.0,50.15344646205113,17.74868635668184
306F263E-EFF1-A070-E053-CA2BA8C0A377,1602,1602033,0494350,89137,Nowe Sady,wieś,123.0,50.24209991431407,17.91591338144261
306F263E-F032-A070-E053-CA2BA8C0A377,1602,1602013,0491133,135085,Szczyty,wieś,86.0,50.17055040229706,18.0499935665482
306F263E-F033-A070-E053-CA2BA8C0A377,1602,1602022,0491890,109072,Posucice,wieś,172.0,50.06982633950489,17.82346310444879
306F263E-F034-A070-E053-CA2BA8C0A377,1602,1602022,0491848,46975,Jędrychowice,wieś,121.0,50.09916041236316,17.825188127686822
306F263E-F035-A070-E053-CA2BA8C0A377,1602,1602033,0494605,162410,Zubrzyce,wieś,346.0,50.13643257008509,17.78563659063729
306F263E-EFF2-A070-E053-CA2BA8C0A377,1602,1602013,0965217,175713,Jaroniów,część miasta,540.0,50.151023252528205,17.971291731306184
306F263E-EFF3-A070-E053-CA2BA8C0A377,1602,1602013,0965200,1489,Baborów,miasto,2718.0,50.15768799059006,17.979907774083145
306F263E-EFF4-A070-E053-CA2BA8C0A377,1602,1602022,0491765,89914,Nowy Dwór,przysiółek,8.0,50.04534540749,17.810774864236343
306F263E-EFF5-A070-E053-CA2BA8C0A377,1602,1602022,0491720,6332,Bliszczyce,wieś,499.0,50.08634071817261,17.75973934895114
306F263E-EFF6-A070-E053-CA2BA8C0A377,1602,1602033,0494491,114207,Radynia,wieś,151.0,50.14931727694618,17.67131280098137
306F263E-F036-A070-E053-CA2BA8C0A377,1602,1602033,0494120,7620,Bogdanowice-Kolonia,przysiółek,19.0,50.14358800792025,17.819736156224913
306F263E-F037-A070-E053-CA2BA8C0A377,1602,1602033,0494338,175714,Podlesie,przysiółek,68.0,50.15084998100196,17.62197606311479
306F263E-F038-A070-E053-CA2BA8C0A377,1602,1602013,0491067,28593,Dziećmarów,wieś,244.0,50.201679539815494,17.95258510830905
306F263E-F039-A070-E053-CA2BA8C0A377,1602,1602043,0496053,189583,Lubotyń-Kolonia,przysiółek,9.0,50.05382637545847,17.920181927224597
306F263E-F03A-A070-E053-CA2BA8C0A377,1602,1602043,0495993,34034,Gniewkowice,przysiółek,52.0,50.0595145567187,17.927599829041185
306F263E-F03B-A070-E053-CA2BA8C0A377,1602,1602043,0496030,70449,Lubotyń,wieś,343.0,50.04482797024795,17.94101228315329
306F263E-EFF7-A070-E053-CA2BA8C0A377,1602,1602033,0494083,3881,Bernacice Górne,wieś,103.0,50.1489650465134,17.88573734856681
306F263E-EFF8-A070-E053-CA2BA8C0A377,1602,1602043,0496001,189572,Kolonia Zachód,przysiółek,58.0,50.06424906042709,17.897360727438574
306F263E-EFF9-A070-E053-CA2BA8C0A377,1602,1602043,0496113,101187,Pilszcz,wieś,628.0,50.002749022777294,17.9221561094563
306F263E-F03C-A070-E053-CA2BA8C0A377,1602,1602013,0491110,132968,Sucha Psina,wieś,284.0,50.12626796364564,17.928362815536495
306F263E-F03D-A070-E053-CA2BA8C0A377,1602,1602043,0496107,168423,Nowa Cerekwia,osada,1.0,50.07083811465617,17.93388552687461
306F263E-F03E-A070-E053-CA2BA8C0A377,1602,1602013,0491021,7677,Boguchwałów,wieś,251.0,50.147188783019374,17.909743225550386
306F263E-F03F-A070-E053-CA2BA8C0A377,1602,1602013,0491044,20566,Czerwonków,wieś,144.0,50.13605549585877,17.953564572749492
306F263E-EFFA-A070-E053-CA2BA8C0A377,1602,1602043,0496060,70575,Ludmierzyce,wieś,113.0,50.029735831991644,17.904137284953308
306F263E-EFFB-A070-E053-CA2BA8C0A377,1602,1602013,0491104,114611,Raków,wieś,355.0,50.15522578646582,18.025294630916836
306F263E-EFFC-A070-E053-CA2BA8C0A377,1602,1602043,0496142,117158,Rozumice,wieś,321.0,50.023137287798136,17.97937522378205
306F263E-EFFD-A070-E053-CA2BA8C0A377,1602,1602043,0496018,28904,Dzierżysław,wieś,580.0,50.05027036301761,17.982238199012976
306F263E-F040-A070-E053-CA2BA8C0A377,1602,1602022,0491950,150959,Wódka,wieś,180.0,50.0644879233371,17.857214695625593
306F263E-F041-A070-E053-CA2BA8C0A377,1602,1602022,0491794,27942,Dzbańce-Osiedle,osada,374.0,50.07888406168066,17.84911608196316
306F263E-F042-A070-E053-CA2BA8C0A377,1602,1602033,0494373,70900,Lwowiany,wieś,116.0,50.231343618995496,17.79594369288164
306F263E-EFFE-A070-E053-CA2BA8C0A377,1602,1602043,0999452,62188,Krotoszyn,osada,54.0,50.059106406326414,18.007430919995336
306F263E-EFFF-A070-E053-CA2BA8C0A377,1602,1602043,0496165,177844,Przysieczna,przysiółek,10.0,50.01031226321091,18.040733183901732
