LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
1FDCC428-4F89-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754609,113403,Puszczałowizna,część wsi,48.0,53.811346565669005,22.82871056208366
1FDCC428-4F8A-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762997,109712,Pólko,część wsi,34.0,53.9303795037898,22.987717441705964
1FDCC428-4F8B-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769479,148121,Wilkownia,osada,15.0,53.78439547496227,23.269291232385193
1FDCC428-4F8D-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764980,64827,Kudrynki,przysiółek,25.0,53.87404249374372,23.50300882516843
4270a401-d60c-11e8-b45c-b8ca3a7f05dc,2001,2001052,0765056,176293,Kopanica,osada,4.0,53.95178159535174,23.13101067237276
4270a405-d60c-11e8-8018-b8ca3a7f05dc,2001,2001052,0762833,183792,Szczepki,osada,4.0,53.96913476524913,22.975589511955043
4270a402-d60c-11e8-a60d-b8ca3a7f05dc,2001,2001011,0977568,183730,Kolonia Augustowska,część miasta,12.0,53.85850069014934,22.889403841842068
4270a403-d60c-11e8-8482-b8ca3a7f05dc,2001,2001052,0762810,183784,Ateny,osada,4.0,53.961918393641255,23.034458831349163
4270a404-d60c-11e8-8e6d-b8ca3a7f05dc,2001,2001052,0762856,183785,Blizna,osada,4.0,53.90665204613989,23.018189525644974
4270a406-d60c-11e8-8f8d-b8ca3a7f05dc,2001,2001052,1010845,183793,Szczepki,osada,4.0,53.968608416862374,22.970701141728956
4270a407-d60c-11e8-8b62-b8ca3a7f05dc,2001,2001062,0764921,183798,Podmacharce,osada,4.0,53.94425915131296,23.22280146367426
4270a408-d60c-11e8-9cb5-b8ca3a7f05dc,2001,2001062,0764950,183800,Trzy Kopce,osada,3.0,53.811805709342686,23.44859268693222
4270a409-d60c-11e8-ad7e-b8ca3a7f05dc,2001,2001072,0996459,183801,Brzozowe Grądy,osada,8.0,53.768903213906704,23.16008029943321
4270a40a-d60c-11e8-a2db-b8ca3a7f05dc,2001,2001072,0996442,183803,Grzędy,kolonia,4.0,53.7390530278453,23.044091151047557
4270a40b-d60c-11e8-8db7-b8ca3a7f05dc,2001,2001022,1010727,236751,Rezowa Droga,część wsi,28.0,53.82324091500571,22.87313808306229
4270a40c-d60c-11e8-b335-b8ca3a7f05dc,2001,2001072,0769870,236887,Sztuki,część wsi,8.0,53.65831924069763,22.977081824239818
1FDCC428-4F18-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764884,84209,Muły,wieś,11.0,53.903945810395534,23.490805140375805
1FDCC428-4F13-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754213,183773,Kolonie Południowe,część wsi,93.0,53.761595407509304,22.814862429453857
1FDCC428-4F14-24AD-E053-CA2BA8C0E5DE,2001,2001032,1010762,183770,Kolonia Wólka Karwowska,część wsi,26.0,53.69137211877411,22.78935648876446
1FDCC428-4F15-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769574,44976,Kolonie Jasionowo,kolonia,30.0,53.723139004947924,23.15832438643468
1FDCC428-4F16-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769628,64880,Kolonie Jastrzębiańskie Drugie,część wsi,30.0,53.75418370556623,23.218314109229297
1FDCC428-4F17-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752993,86248,Netta Druga,wieś,277.0,53.80133906912535,22.899864899033158
1FDCC428-4E99-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769350,17982,Cisów,wieś,78.0,53.75395991677756,23.098201411394122
1FDCC428-4E96-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754288,13621,Bułkowizna,wieś,134.0,53.715825857291485,22.78504939109925
1FDCC428-4E97-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752817,9697,Bór,wieś,74.0,53.76065034847427,22.978180598019687
1FDCC428-4E98-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752823,16187,Chomontowo,wieś,61.0,53.91522448110982,22.786754449908223
1FDCC428-4ECF-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764772,34992,Gorczyca,wieś,222.0,53.91056640234126,23.262532156243672
1FDCC428-4ED3-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752869,32977,Gliniski,wieś,110.0,53.77485058820512,22.940339526429852
1FDCC428-4ED0-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752875,37563,Grabowo,wieś,70.0,53.88425492352076,22.82112705820714
1FDCC428-4ED1-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752881,37574,Grabowo-Kolonie,wieś,116.0,53.89002760466896,22.797474854900788
1FDCC428-4ED2-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763169,31845,Gatne Pierwsze,wieś,70.0,53.938905824763836,22.952513821979032
1FDCC428-4ED4-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764795,39630,Gruszki,wieś,236.0,53.844139851673184,23.449895920834496
