LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
31CB94A2-8062-F465-E053-CA2BA8C01137,3002,3002083,0527285,199431,Krucz,osada leśna,5.0,52.82703665196975,16.390630220414003
31CB94A2-7FAE-F465-E053-CA2BA8C01137,3002,3002043,0526831,65933,Kuźnica Żelichowska,wieś,206.0,52.95947623329019,16.027106074691662
31CB94A2-8099-F465-E053-CA2BA8C01137,3002,3002032,0525903,98786,Pełcza,wieś,79.0,52.83263055085871,15.913022880659396
31CB94A2-8054-F465-E053-CA2BA8C01137,3002,3002032,0525820,51419,Kawczyn,wieś,340.0,52.81414871402408,15.915306601139273
31CB94A2-803A-F465-E053-CA2BA8C01137,3002,3002073,1005502,187384,Biernatówka,część wsi,,52.959714036173594,16.319152968144817
31CB94A2-7FE8-F465-E053-CA2BA8C01137,3002,3002083,0532435,40737,Hamrzysko,wieś,155.0,52.833692421330866,16.37019700538144
31CB94A2-801A-F465-E053-CA2BA8C01137,3002,3002043,0526860,70033,Lubcz Wielki,wieś,243.0,52.878737498866194,16.054646656552784
31CB94A2-8039-F465-E053-CA2BA8C01137,3002,3002062,1005784,187383,Wybudowanie-Przybychowo,część wsi,,52.850398120833326,16.72625657845249
31CB94A2-8084-F465-E053-CA2BA8C01137,3002,3002032,0525760,26158,Drawsko,wieś,1469.0,52.8370875813986,16.021620740121293
31CB94A2-8033-F465-E053-CA2BA8C01137,3002,3002083,0532702,161456,Zielonowo,wieś,200.0,52.92269225165238,16.30239502616545
31CB94A2-7F93-F465-E053-CA2BA8C01137,3002,3002083,0532398,30219,Folsztyn,wieś,285.0,52.90880492765025,16.23757654109038
31CB94A2-7FBF-F465-E053-CA2BA8C01137,3002,3002032,1005962,7,Abisynia,część wsi,,52.84636203240871,16.033446678173473
31CB94A2-802D-F465-E053-CA2BA8C01137,3002,3002032,0525850,78086,Marylec,część wsi,,52.79926387140559,16.13328774076103
31CB94A2-7F9E-F465-E053-CA2BA8C01137,3002,3002022,0525145,120799,Sarbia,wieś,261.0,52.94148320560022,16.678876744073076
31CB94A2-80A3-F465-E053-CA2BA8C01137,3002,3002022,0525085,113954,Radolinek,wieś,166.0,52.977499276953324,16.54964161266699
31CB94A2-8009-F465-E053-CA2BA8C01137,3002,3002073,0530264,4221,Biała,wieś,949.0,53.04125696541645,16.552013078459698
31CB94A2-809D-F465-E053-CA2BA8C01137,3002,3002022,0525027,99311,Piaski,część wsi,214.0,52.91117967952004,16.417764815453964
31CB94A2-806D-F465-E053-CA2BA8C01137,3002,3002062,0528764,107667,Połajewo,wieś,2387.0,52.792782182736026,16.729793838955732
31CB94A2-7FAB-F465-E053-CA2BA8C01137,3002,3002022,0524980,64200,Książnica,część wsi,55.0,52.919951377951385,16.420764275999403
31CB94A2-7FBA-F465-E053-CA2BA8C01137,3002,3002022,0524938,34940,Goraj-Zamek,osada,61.0,52.87386350328261,16.488437210401145
31CB94A2-7F91-F465-E053-CA2BA8C01137,3002,3002073,0530637,172696,Kadłubek,osada,75.0,53.056105427678176,16.49298256499265
31CB94A2-8041-F465-E053-CA2BA8C01137,3002,3002052,0527196,814,Antoniewo,wieś,173.0,52.84572364973622,16.44706353806273
31CB94A2-80AB-F465-E053-CA2BA8C01137,3002,3002052,0527368,89307,Nowina,wieś,151.0,52.82607554956302,16.459432019663602
