LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
2EDAFD1C-FFB8-5BEA-E053-CA2BA8C0F802,2601,2601022,0238463,109644,Pożogi,wieś,76.0,50.62167145548427,20.828990796596667
2EDAFD1D-018E-5BEA-E053-CA2BA8C0F802,2601,2601013,0232153,66374,Las Winiarski,wieś,178.0,50.48466786929407,20.648975569670068
2EDAFD1D-005C-5BEA-E053-CA2BA8C0F802,2601,2601033,0256219,98625,Pawłów,wieś,190.0,50.30524977791145,20.87291022844008
2EDAFD1C-FF64-5BEA-E053-CA2BA8C0F802,2601,2601013,0233193,160334,Zbludowice,wieś,1155.0,50.444026705183425,20.72477213053273
2EDAFD1D-017A-5BEA-E053-CA2BA8C0F802,2601,2601022,0238210,37301,Grabki Małe,wieś,128.0,50.5702274048979,20.937118095516837
2EDAFD1D-0198-5BEA-E053-CA2BA8C0F802,2601,2601063,0273206,163755,Żerniki Dolne,wieś,216.0,50.50171784923292,20.94494388856205
2EDAFD1C-FFCE-5BEA-E053-CA2BA8C0F802,2601,2601022,0238664,151177,Wólka Bosowska,wieś,105.0,50.546892094626884,20.898833441898688
2EDAFD1C-FFCF-5BEA-E053-CA2BA8C0F802,2601,2601022,0238530,117751,Ruda,wieś,85.0,50.55297407903561,20.916164908759196
2EDAFD1D-01A9-5BEA-E053-CA2BA8C0F802,2601,2601022,0238144,35088,Gorzakiew,wieś,167.0,50.62343530813204,20.879927563648
2EDAFD1D-0104-5BEA-E053-CA2BA8C0F802,2601,2601033,0255958,11582,Brzostków,wieś,464.0,50.31650164280518,20.903230733379125
2EDAFD1D-00C6-5BEA-E053-CA2BA8C0F802,2601,2601033,0256350,148319,Winiary Dolne,wieś,115.0,50.287912521581234,20.77033923551355
2EDAFD1D-0080-5BEA-E053-CA2BA8C0F802,2601,2601083,0277374,123876,Skotniki Dolne,wieś,235.0,50.405790764214956,20.640733434416372
2EDAFD1C-FFC6-5BEA-E053-CA2BA8C0F802,2601,2601013,0232839,124345,Słabkowice,wieś,220.0,50.530447564570416,20.76627155583866
2EDAFD1D-001B-5BEA-E053-CA2BA8C0F802,2601,2601043,0258715,96110,Pacanów,miasto,1011.0,50.40434686629637,21.040088013103517
2EDAFD1D-007B-5BEA-E053-CA2BA8C0F802,2601,2601083,0277032,35085,Gorysławice,wieś,355.0,50.36025857827225,20.691219461225536
2EDAFD1D-007C-5BEA-E053-CA2BA8C0F802,2601,2601083,0277428,134787,Szczerbaków,wieś,294.0,50.34305552180301,20.708555726699696
2EDAFD1D-00E5-5BEA-E053-CA2BA8C0F802,2601,2601083,0277167,55190,Kobylniki,wieś,364.0,50.38665628636796,20.66809627314881
2EDAFD1C-FFA7-5BEA-E053-CA2BA8C0F802,2601,2601022,0238285,180155,Pytlówka,część wsi,53.0,50.57149699702268,20.862683196320663
2EDAFD1D-0149-5BEA-E053-CA2BA8C0F802,2601,2601013,0946817,180948,Wola,część miasta,18.0,50.473075790943284,20.703169448699008
2EDAFD1D-014A-5BEA-E053-CA2BA8C0F802,2601,2601013,0946674,180935,Choinki,część miasta,110.0,50.47869845806922,20.735893582046526
2EDAFD1C-FFA6-5BEA-E053-CA2BA8C0F802,2601,2601022,0238026,111385,Przyborów,część wsi,28.0,50.54600387282478,20.8531321474049
2EDAFD1C-FFAB-5BEA-E053-CA2BA8C0F802,2601,2601022,0238517,88364,Nowa Wieś,część wsi,60.0,50.5830391586927,20.88744022737365
2EDAFD1C-FFAC-5BEA-E053-CA2BA8C0F802,2601,2601022,0238500,180138,Czworak,część wsi,50.0,50.57793626066062,20.874022906575462
2EDAFD1C-FF57-5BEA-E053-CA2BA8C0F802,2601,2601052,0271207,54278,Klucz,osada,15.0,50.342364780739665,20.90961698460631
2EDAFD1D-01B0-5BEA-E053-CA2BA8C0F802,2601,2601013,0232644,180954,Ewelinów,kolonia,4.0,50.44955286580796,20.68932607267062
2EDAFD1D-00A4-5BEA-E053-CA2BA8C0F802,2601,2601083,0277500,161441,Zielonki,część miasta,144.0,50.3499984969901,20.665425181830443
2EDAFD1C-FF87-5BEA-E053-CA2BA8C0F802,2601,2601022,0238090,99525,Piaski,przysiółek,45.0,50.5968075639878,20.826474570315067
2EDAFD1C-FF15-5BEA-E053-CA2BA8C0F802,2601,2601063,0273117,20946,Czworak,część wsi,30.0,50.4236168064232,20.87584796982485
2EDAFD1D-00E8-5BEA-E053-CA2BA8C0F802,2601,2601043,0258230,109735,Pólko,część wsi,20.0,50.376570602335434,21.009167847858333
