stop_id,bdot10k_id,osm_id,LOKALNYID
-1,2BE471B1-D7E0-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D74B-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D750-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D749-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7E7-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7E6-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D74C-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,2478319514,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9656006694,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,7973861442,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7FF-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1754825662,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1754825661,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1754825652,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,8196132832,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,8196132833,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D72A-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1754825651,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1754825639,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7DB-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9677159117,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9677093116,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9656006724,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D800-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9677093115,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D801-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D802-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D803-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9677093114,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D804-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D805-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9659079032,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,9659079031,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7C1-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D700-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207424,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6F3-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207409,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207410,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6CC-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207411,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207412,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6CD-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207413,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6C9-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207420,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,5323996733,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,5323008596,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,10538817234,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207421,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,1a42d590-6b65-11ed-b136-5404a6a68038,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,1a417601-6b65-11ed-b3f9-5404a6a68038,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6BE-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,5fefb541-350f-11ed-81b7-5404a6a68038,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207422,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207423,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6BF-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D7D5-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6C0-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,10538817232,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,5321099474,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207425,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207426,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207408,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207407,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207427,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12049056321,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803185999,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803186000,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6CA-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1686467138,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D80A-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1686467137,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,1686467136,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207401,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12803207402,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12049056437,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12049056436,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D701-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,1a440e12-6b65-11ed-9261-5404a6a68038,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,4072577037,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12049056167,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,,12049055845,2BE471B1-41B4-305A-E053-CC2BA8C088CF
-1,2BE471B1-D6BD-305A-E053-CC2BA8C088CF,-1,2BE471B1-41B4-305A-E053-CC2BA8C088CF
