stop_id,bdot10k_id,osm_id,LOKALNYID
-1,26950590-745C-6174-E053-CA2BA8C09221,-1,2695058F-39F0-6174-E053-CA2BA8C09221
-1,2BE4ADEA-5C2C-A5A5-E053-CA2BA8C01F12,-1,C314B2C0-5530-40A6-B389-1D3E78A5C9D4
-1,2B0DA821-3C54-E887-E053-CC2BA8C0EF18,-1,2B0DA820-8DF5-E887-E053-CC2BA8C0EF18
-1,2DE357A5-DC02-8386-E053-CC2BA8C0C842,-1,2DE357A1-FF38-8386-E053-CC2BA8C0C842
-1,2923959E-D333-829B-E053-CA2BA8C0F89A,-1,2923959D-855D-829B-E053-CA2BA8C0F89A
-1,2DE357A5-DD31-8386-E053-CC2BA8C0C842,-1,2DE357A1-FF38-8386-E053-CC2BA8C0C842
-1,PQv6D2eJ-7RVl-9G5z-VGxV-emkHogZULOSy,-1,272D698C-3CD9-25D8-E053-CA2BA8C0148F
-1,779a5b6c-1589-4511-9253-95358c7f09da,-1,24F8711A-BECA-5B41-E053-CA2BA8C09F3A
-1,322BD610-4370-598B-E053-CC2BA8C05138,-1,322BD60C-5E22-598B-E053-CC2BA8C05138
-1,2C9A9AB5-B692-0F0D-E053-CA2BA8C04DCD,-1,de9dc6e5-6e91-11ef-97ad-480fcf3c9bd7
-1,28A8E120-1A56-8A99-E053-CA2BA8C0EC21,-1,28A8E11F-19BC-8A99-E053-CA2BA8C0EC21
-1,2C92829D-9E04-143E-E053-CC2BA8C0A5FF,-1,2C92829C-767F-143E-E053-CC2BA8C0A5FF
-1,292A76E9-87D7-B578-E053-CC2BA8C02E15,-1,292A76E8-86BA-B578-E053-CC2BA8C02E15
-1,,4839053389,2FE7DA6C-9C71-B139-E053-CC2BA8C0A463
-1,314DE398-2E7D-2130-E053-CC2BA8C06DD0,-1,314DE395-36A9-2130-E053-CC2BA8C06DD0
-1,,12394768904,33047272-4C47-772D-E053-CC2BA8C06836
-1,23DAF0D7-E391-A765-E053-CC2BA8C0EDEA,-1,725B1A53-78A6-4D3F-A158-C29757F258BD
-1,2586A897-AEBB-6DF1-E053-CA2BA8C0C665,-1,2586A896-0B24-6DF1-E053-CA2BA8C0C665
-1,2EE5C47E-1823-D80A-E053-CA2BA8C04D56,-1,2EE5C47D-91E2-D80A-E053-CA2BA8C04D56
-1,,5297838056,2BE18A52-EE95-0EB0-E053-CA2BA8C02C44
-1,80ee5254-a3d2-42d9-8b13-b4e3d5902891,-1,2893176A-2447-F36E-E053-CA2BA8C0BBC2
-1,,12394768905,33047272-4C47-772D-E053-CC2BA8C06836
-1,2B01779C-EC72-7544-E053-CA2BA8C0D5AB,-1,2B01779B-E4CA-7544-E053-CA2BA8C0D5AB
-1,2CE5E1F9-2D2D-E921-E053-CA2BA8C08420,-1,2CE5E1F7-6AD6-E921-E053-CA2BA8C08420
-1,23DAF0D7-E390-A765-E053-CC2BA8C0EDEA,-1,725B1A53-78A6-4D3F-A158-C29757F258BD
-1,d3f66f40-58e6-11ef-b833-b8ca3aa2e5c2,-1,c19817a0-58e5-11ef-aec6-b8ca3aa2e5c2
-1,25F18883-44D7-D0C7-E053-CA2BA8C06FB6,-1,25F18882-7A3F-D0C7-E053-CA2BA8C06FB6
-1,,5297838054,2BE18A52-EE95-0EB0-E053-CA2BA8C02C44
-1,29E84208-A9DB-CE97-E053-CC2BA8C05F41,-1,29E84206-F3F3-CE97-E053-CC2BA8C05F41
-1,23DAF0D7-E3C7-A765-E053-CC2BA8C0EDEA,-1,725B1A53-78A6-4D3F-A158-C29757F258BD
-1,912c15c1-8178-4976-8ce6-bb45d91e80c2,-1,2DACAA76-6876-BFA9-E053-CA2BA8C0F9CC
-1,2B016939-58C0-3226-E053-CA2BA8C07197,-1,4f8a2b00-6f95-11ef-8b82-480fcf3c9bd7
-1,2BE17C83-6F87-3243-E053-CC2BA8C009FF,-1,2BE17C82-373D-3243-E053-CC2BA8C009FF
-1,2586A897-AD33-6DF1-E053-CA2BA8C0C665,-1,2586A896-0B24-6DF1-E053-CA2BA8C0C665
-1,29D604F2-A8D7-49E1-E053-CA2BA8C0A7F1,-1,29D604F1-F3C6-49E1-E053-CA2BA8C0A7F1
-1,276596F3-A994-332E-E053-CA2BA8C08151,-1,276596F2-0D38-332E-E053-CA2BA8C08151
-1,2B0DA821-3C55-E887-E053-CC2BA8C0EF18,-1,2B0DA820-8DF5-E887-E053-CC2BA8C0EF18
-1,272D698C-B39B-25D8-E053-CA2BA8C0148F,-1,272D698C-3CD7-25D8-E053-CA2BA8C0148F
-1,272D698C-B3BC-25D8-E053-CA2BA8C0148F,-1,272D698C-3CD9-25D8-E053-CA2BA8C0148F
-1,255CD6FF-6CC2-8BE8-E053-CA2BA8C0B060,-1,255CD6FE-BE42-8BE8-E053-CA2BA8C0B060
-1,3112FF7A-AC44-9B8B-E053-CC2BA8C08284,-1,3112FF79-CBE6-9B8B-E053-CC2BA8C08284
-1,,4567133853,292A76E8-86BA-B578-E053-CC2BA8C02E15
-1,1F737EB0-E4A3-4945-E053-CC2BA8C0F248,-1,1F737EB0-7406-4945-E053-CC2BA8C0F248
-1,5d3d9b1a-357c-11ef-a30c-480fcf3c9bd7,-1,f6735dca-357b-11ef-a628-480fcf3c9bd7
-1,,9998179543,2BE1E316-0190-E8CA-E053-CA2BA8C04B7E
-1,2B016939-585A-3226-E053-CA2BA8C07197,-1,4f854900-6f95-11ef-8527-480fcf3c9bd7
-1,255CD6FF-6CC4-8BE8-E053-CA2BA8C0B060,-1,255CD6FE-BE42-8BE8-E053-CA2BA8C0B060
-1,22c98fa5-d262-42ce-b4f4-b1b4a344a795,-1,314DE395-36C1-2130-E053-CC2BA8C06DD0
-1,2ED380A9-1AFE-5AC4-E053-CA2BA8C0AB34,-1,2ED380A7-CA30-5AC4-E053-CA2BA8C0AB34
