stop_id,bdot10k_id,osm_id,LOKALNYID
-1,,7096233456,2BE0D8A7-1622-74C1-E053-CA2BA8C0EAAB
-1,340C2961-64EF-3E2E-E053-CA2BA8C011E4,-1,340C295F-B196-3E2E-E053-CA2BA8C011E4
-1,16193A01-3659-AE09-E053-CA2BA8C036EF,-1,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,,2522509020,314DE395-357C-2130-E053-CC2BA8C06DD0
-1,2B016B0C-C2AC-3D36-E053-CA2BA8C0171E,-1,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
-1,2BE18D81-8C77-5291-E053-CC2BA8C03729,-1,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,2B016B0C-C2AB-3D36-E053-CA2BA8C0171E,-1,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
-1,2B016939-5855-3226-E053-CA2BA8C07197,-1,4f854902-6f95-11ef-9dad-480fcf3c9bd7
-1,2BE18D81-8C4D-5291-E053-CC2BA8C03729,-1,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,311304D1-8FBF-B2CD-E053-CC2BA8C0FE3A,-1,311304D1-4966-B2CD-E053-CC2BA8C0FE3A
-1,2CE85A16-97DF-D624-E053-CA2BA8C0CBEB,-1,2CE85A15-EC02-D624-E053-CA2BA8C0CBEB
-1,26950590-7369-6174-E053-CA2BA8C09221,-1,2695058F-39A6-6174-E053-CA2BA8C09221
-1,276596F3-AAB4-332E-E053-CA2BA8C08151,-1,276596F2-0D4D-332E-E053-CA2BA8C08151
-1,,8019857484,2DDDAEB1-E12C-1ABF-E053-CC2BA8C0C90E
-1,,7732150227,289CC140-71C5-133C-E053-CC2BA8C0885B
-1,,7732150228,289CC140-71C5-133C-E053-CC2BA8C0885B
-1,2417E0FD-EEE6-062A-E053-CA2BA8C0F6A1,-1,2417E0FC-E486-062A-E053-CA2BA8C0F6A1
-1,23DAF0D7-E348-A765-E053-CC2BA8C0EDEA,-1,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
-1,2BF2A9C4-1EFC-43BF-E053-CC2BA8C054BF,-1,2BF2A9C2-1BD3-43BF-E053-CC2BA8C054BF
-1,1F738D76-51A3-F781-E053-CA2BA8C01A12,-1,1F738D75-72F9-F781-E053-CA2BA8C01A12
-1,A8DA0EC2-B7E9-42D9-85B3-C8F9725C20FC,-1,2BCE2370-1733-3097-E053-CC2BA8C04A80
-1,2CEA2503-09AB-CDAA-E053-CC2BA8C07286,-1,2CEA2502-1976-CDAA-E053-CC2BA8C07286
-1,2BE0D8A7-D9B5-74C1-E053-CA2BA8C0EAAB,-1,2BE0D8A7-1619-74C1-E053-CA2BA8C0EAAB
-1,45a5e8c0-5b10-11ef-8187-b8ca3aa2e5c2,-1,21a1e5b0-5b0f-11ef-a113-b8ca3aa2e5c2
-1,7278d02e-2cc2-4021-b045-3ea2f9068ff8,-1,322BD60C-5CD8-598B-E053-CC2BA8C05138
-1,2BE17FA9-395B-DCDA-E053-CA2BA8C08FC4,-1,2BE17FA8-4D05-DCDA-E053-CA2BA8C08FC4
-1,23DAF0D7-E347-A765-E053-CC2BA8C0EDEA,-1,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
-1,2EE5C722-0D11-E5CC-E053-CA2BA8C0CE41,-1,AenYToej-E0YL-EXX6-95Di-SBVyCmiqu6Ze
-1,,6478374350,2B016B0B-C3EE-3D36-E053-CA2BA8C0171E
-1,289CC36E-5383-857E-E053-CA2BA8C0694B,-1,289CC36D-76E7-857E-E053-CA2BA8C0694B
-1,2ED380A9-1AC1-5AC4-E053-CA2BA8C0AB34,-1,2ED380A7-C9EE-5AC4-E053-CA2BA8C0AB34
-1,D4F87B79-B18E-4CE6-83AA-CACA6EDEC608,-1,2BE1D637-E832-CE5E-E053-CA2BA8C03202
-1,2ED37D5E-FA33-4A6F-E053-CA2BA8C02FA4,-1,2ED37D5D-D705-4A6F-E053-CA2BA8C02FA4
-1,2DDDACC9-0B1D-02C7-E053-CA2BA8C04864,-1,2DDDACC8-2D05-02C7-E053-CA2BA8C04864
-1,1397F1C0-6269-381C-E053-CA2BA8C051D1,-1,1397F1BF-FE97-381C-E053-CA2BA8C051D1
-1,2EE5C722-0D10-E5CC-E053-CA2BA8C0CE41,-1,AenYToej-E0YL-EXX6-95Di-SBVyCmiqu6Ze
-1,,11128658098,ED2D68B5-14B8-46C1-B3E7-7623FACD76AF
-1,,4639276031,2BE1D637-E832-CE5E-E053-CA2BA8C03202
-1,2BE18D81-8C79-5291-E053-CC2BA8C03729,-1,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,29D604F2-A885-49E1-E053-CA2BA8C0A7F1,-1,29D604F1-F42B-49E1-E053-CA2BA8C0A7F1
-1,2417E0FD-EEE7-062A-E053-CA2BA8C0F6A1,-1,2417E0FC-E486-062A-E053-CA2BA8C0F6A1
-1,,6993523279,2586A896-0AF2-6DF1-E053-CA2BA8C0C665
-1,2BE1E316-79C0-E8CA-E053-CA2BA8C04B7E,-1,2BE1E316-0196-E8CA-E053-CA2BA8C04B7E
-1,,5296106270,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,,5296106271,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,314DE398-2F52-2130-E053-CC2BA8C06DD0,-1,314DE395-357C-2130-E053-CC2BA8C06DD0
-1,2BE18D81-8C78-5291-E053-CC2BA8C03729,-1,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,2BE49D2D-482F-EB5E-E053-CC2BA8C0BF0D,-1,2BE49D2B-D2CA-EB5E-E053-CC2BA8C0BF0D
-1,,5296106281,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,2B01779C-EBE0-7544-E053-CA2BA8C0D5AB,-1,2B01779B-E5E7-7544-E053-CA2BA8C0D5AB
-1,2BE18D81-8C76-5291-E053-CC2BA8C03729,-1,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,16193A01-3664-AE09-E053-CA2BA8C036EF,-1,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,2586A897-ADDB-6DF1-E053-CA2BA8C0C665,-1,2586A896-0AF2-6DF1-E053-CA2BA8C0C665
-1,2C92E4F9-04E8-1132-E053-CA2BA8C0FE6B,-1,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,2D251308-F8DD-353F-E053-CA2BA8C0FE6B,-1,2D251307-D45A-353F-E053-CA2BA8C0FE6B
-1,,9603811488,26791096-2A80-C49B-E053-CC2BA8C05673
-1,2B016939-5856-3226-E053-CA2BA8C07197,-1,4f854902-6f95-11ef-9dad-480fcf3c9bd7
-1,311304D1-8F35-B2CD-E053-CC2BA8C0FE3A,-1,311304D1-4966-B2CD-E053-CC2BA8C0FE3A
-1,,1676354424,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,dda63f85-e815-49f5-8bd4-9648d50252eb,-1,340C295F-B196-3E2E-E053-CA2BA8C011E4
-1,,8780926105,2BE1E316-0196-E8CA-E053-CA2BA8C04B7E
-1,,8780926106,2BE1E316-0196-E8CA-E053-CA2BA8C04B7E
-1,2EBD9F09-E82A-C95E-E053-CC2BA8C0492A,-1,2EBD9F09-63DC-C95E-E053-CC2BA8C0492A
-1,2C92E4F9-04E7-1132-E053-CA2BA8C0FE6B,-1,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,,5296106266,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,16193A01-365D-AE09-E053-CA2BA8C036EF,-1,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,2C92E4F9-04E6-1132-E053-CA2BA8C0FE6B,-1,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,23CC36BE-C8B3-8DAD-E053-CC2BA8C05AAC,-1,23CC36BE-0AF9-8DAD-E053-CC2BA8C05AAC
-1,2B017548-3216-C2D1-E053-CC2BA8C0404F,-1,2B017546-EA08-C2D1-E053-CC2BA8C0404F
-1,272E97D4-D06D-B082-E053-CA2BA8C01865,-1,272E97D4-4214-B082-E053-CA2BA8C01865
-1,,5296106260,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,289CD910-83B2-3A7D-E053-CC2BA8C0B894,-1,289CD90F-003D-3A7D-E053-CC2BA8C0B894
-1,2EE5BE09-8B3B-9053-E053-CC2BA8C0C737,-1,2EE5BE08-5A0F-9053-E053-CC2BA8C0C737
-1,529E719B-4C07-4133-848B-AABB128023E5,-1,2EBDCB56-4438-932F-E053-CA2BA8C08B15
-1,,1676354438,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,62c0ea91-8de8-11e9-bf3f-b8ca3a7f05dc,-1,2A047025-9356-DE2D-E053-CC2BA8C04B23
-1,,5268168351,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,,5375183474,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,,5268168346,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,,5268168345,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,,5268168344,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,,5268168343,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,2CF7D8E8-1987-D285-E053-CC2BA8C0FD49,-1,2CF7D8E6-EB15-D285-E053-CC2BA8C0FD49
-1,,11634171571,2A047025-9356-DE2D-E053-CC2BA8C04B23
-1,SUHnFZ2Q-2nRt-VLJ4-CwLz-nPuSgVsAULGG,-1,28802385-0E32-9F5C-E053-CA2BA8C07724
-1,272E97D4-D0A3-B082-E053-CA2BA8C01865,-1,272E97D4-4214-B082-E053-CA2BA8C01865
-1,2BE2B655-A848-EDA5-E053-CA2BA8C0CC63,-1,2BE2B654-D885-EDA5-E053-CA2BA8C0CC63
-1,2417E0FD-F00A-062A-E053-CA2BA8C0F6A1,-1,2417E0FC-E486-062A-E053-CA2BA8C0F6A1
-1,,5269615740,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,289CC141-4C02-133C-E053-CC2BA8C0885B,-1,289CC140-721B-133C-E053-CC2BA8C0885B
-1,41b09f95-a8cb-4733-9ba3-5d861e8474c8,-1,3112FF79-CC85-9B8B-E053-CC2BA8C08284
-1,2B017548-32A3-C2D1-E053-CC2BA8C0404F,-1,2B017546-EA5E-C2D1-E053-CC2BA8C0404F
-1,,5269615739,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,289CC141-4C8A-133C-E053-CC2BA8C0885B,-1,289CC140-71C5-133C-E053-CC2BA8C0885B
-1,,5375183475,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,16193A01-3660-AE09-E053-CA2BA8C036EF,-1,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,6eb17cc9-f36b-4047-acf3-123c9b8437e0,-1,314DE395-357C-2130-E053-CC2BA8C06DD0
-1,16193A01-365F-AE09-E053-CA2BA8C036EF,-1,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,276596F3-A9FB-332E-E053-CA2BA8C08151,-1,276596F2-0D4D-332E-E053-CA2BA8C08151
-1,2BE0D8A7-D9D0-74C1-E053-CA2BA8C0EAAB,-1,2BE0D8A7-1622-74C1-E053-CA2BA8C0EAAB
-1,2BCE2370-9C8E-3097-E053-CC2BA8C04A80,-1,2BCE2370-1733-3097-E053-CC2BA8C04A80
-1,2586A897-ADDE-6DF1-E053-CA2BA8C0C665,-1,2586A896-0AF2-6DF1-E053-CA2BA8C0C665
-1,2DE357A5-DCDC-8386-E053-CC2BA8C0C842,-1,2DE357A1-FF5A-8386-E053-CC2BA8C0C842
-1,24862EC7-40D7-B3BD-E053-CA2BA8C0159A,-1,24862EC4-FED1-B3BD-E053-CA2BA8C0159A
-1,a26482fb-5a20-400a-8f46-c3254eadc827,-1,1397F1BF-FE97-381C-E053-CA2BA8C051D1
-1,2EE5D204-2770-1739-E053-CA2BA8C00404,-1,55dbb139-7099-4921-b4ba-2d966304ea4b
-1,,12380073414,31CB4E0B-B5BF-F709-E053-CA2BA8C06F9A
-1,,11978360567,2BE18D80-A930-5291-E053-CC2BA8C03729
-1,,12451480632,322BD60C-5CD8-598B-E053-CC2BA8C05138
-1,2C92E4F9-04E9-1132-E053-CA2BA8C0FE6B,-1,2C92E4F7-A98D-1132-E053-CA2BA8C0FE6B
-1,,12451480621,322BD60C-5CD8-598B-E053-CC2BA8C05138
-1,,5277005814,16193A00-2062-AE09-E053-CA2BA8C036EF
-1,160A79F5-DF7C-2572-E053-CA2BA8C0FFC7,-1,160A79F5-4F8C-2572-E053-CA2BA8C0FFC7
-1,13BEFDC3-B7A8-D8AD-E053-CC2BA8C01E1E,-1,13BEFDC3-0F19-D8AD-E053-CC2BA8C01E1E
