X;Y;osm_id;NAZWA
19.0740254;50.2366788;2154101383;Kolonia Wysockiego Kulika
18.6792944;53.0272567;2588278559;Rubinkowo P&R 03
19.9846128;51.5602506;2588355215;Komorów 95
19.9822955;51.5606811;2588355221;Komorów 78
20.028595;51.5140348;2589414265;Modrzewskiego - Niebieskie ?ród?a
18.7276742;50.3651419;2416936415;?wi?toszowice OSP
18.6808553;50.3645966;2417068926;Przezchlebie Leśna n/ż
18.7024208;50.3698544;2417068946;Ziemi?cice Mikulczycka
18.710592;50.3683277;2417068952;Ziemi?cice O?rodek Zdrowia
19.2043206;51.6118764;2417154760;Kolumna skrz. Krakowska
19.2111934;51.5935588;2417191658;""
21.0640139;50.4955921;2418162500;""
15.3238058;51.6374651;2418302883;""
15.2826831;51.8154845;2418324358;Kl?pina Le?niczówka
19.2770066;50.1788951;2418660754;Bory Zakole (381)
19.2852041;50.1929103;2418660756;Krakowska P?tla (991)
19.2802028;50.1973094;2418789190;Rogatka (55)
18.52231;52.0081376;2419566590;Uniejowska
17.7643037;54.5284911;2419607499;Elektrownia
18.5545283;51.9979129;2419674122;Laski
22.3565641;50.9540524;2589612822;""
20.0441468;51.5410908;2589750470;Spalska - Wistom
15.6113049;51.9281584;2589783431;Nowy Kisielin Park Technologiczny
15.6113978;51.9282534;2589783867;Nowy Kisielin Park Technologiczny
19.5837865;53.5804619;2589814585;I?awa ul. Lubawska II
18.5937418;54.4234443;2419989204;Jelitkowo 06
19.2838684;50.1928927;2420088923;Krakowska P?tla (115)
19.2838415;50.1933597;2420088924;Krakowska P?tla (54)
19.2844554;50.1926864;2420088925;Krakowska P?tla (1)
23.2052628;53.0773605;2420755385;Stanis?awowo/Sklep
17.6959497;52.8254959;2421468726;""
17.7174815;52.8448664;2421501194;""
19.2015645;50.2283753;2422047742;?ubowiec (328)
19.2552065;50.2154886;2422190285;Leopold (36)
19.2723424;50.2007291;2422190286;Matejki (484)
19.2697869;50.199228;2422190288;Matejki Arkady (43)
19.9834004;49.3192033;2422606110;Guty
18.4363856;54.4933328;2590417856;Staniszewskiego
20.3964969;51.1920917;2590446642;ul. Stoi?skiego (Hala Sportowa)
22.3141838;50.8244668;2590693472;""
19.4013574;49.7325098;2422806780;Koco? Przydawki
16.3865695;53.7260117;2423265340;Stary Grabi??
16.313443;53.8653855;2423265714;Wielanowo
16.3148186;53.8867318;2423265804;""
16.3134855;53.9798287;2423265900;""
16.5391991;53.2310879;2423383900;""
16.5388667;53.2311491;2423383901;""
16.5699394;53.2576784;2423383926;""
16.5694309;53.3454538;2423384293;""
19.2816028;50.2034982;2423729027;Dom Pomocy Spo?ecznej (424)
20.5049585;51.2153055;2423814905;Stara Ku?nica
16.4489026;52.8778315;2423897804;Ciszkowo
16.480636;52.8550999;2423898066;""
16.4232376;52.9663337;2423898163;""
16.4527254;52.9879224;2423898174;""
16.4543465;52.9993694;2423898187;""
18.5959569;49.8112963;2424039329;Pogwizdów Bloki
18.5960212;49.8112986;2424039330;Pogwizdów Bloki
18.5961647;50.3207538;2424226830;Brzezinka Przemyska
19.9526006;49.609746;2424404865;Plac ?w. Miko?aja
19.9802614;49.2859637;2424495023;Imperial
20.3925293;51.3806529;2592065741;Mroczków O.Z.
20.0155741;51.4919066;2592102118;Bia?a Góra osiedle
20.2296234;51.3129255;2592186292;""
20.0968723;51.5726529;2592234724;Nowy Glinnik skrzy?. I
17.6619607;53.1241465;2592377470;Wyst?p / ?wierkowa
17.6063013;53.1386084;2592385443;Nak?o nad Noteci? / Bydgoska
17.5871617;53.1398332;2592404906;Nak?o nad Noteci? / Staszica Szkoła
19.9478309;49.2883953;2424495028;Ma?e ?ywcza?skie
19.3295833;52.2437571;2424668088;Sadowa
