X;Y;LOKALNYID;NAZWA
15.8222012304982;51.3950386933338;272D6AB0-088C-9B0E-E053-CC2BA8C0B5EA;Nowa Kuźnia
15.728041223925;51.3630415473585;272D6AB0-088E-9B0E-E053-CC2BA8C0B5EA;Borówki
15.7434831492448;51.361782417948;272D6AB0-088F-9B0E-E053-CC2BA8C0B5EA;Gromadka 11-go Listopada skrzyżowanie Borówki
15.8035757680859;51.3572169205184;272D6AB0-0890-9B0E-E053-CC2BA8C0B5EA;Modła skrzyżowanie
15.7578693247583;51.3612950711308;272D6AB0-0891-9B0E-E053-CC2BA8C0B5EA;Gromadka 11-go Listopada centrum
15.8022777749833;51.3880119473853;272D6AB0-0894-9B0E-E053-CC2BA8C0B5EA;Nowa Kuźnia Kurniki
15.7604449221052;51.3548952532907;272D6AB0-0895-9B0E-E053-CC2BA8C0B5EA;Gromadka Szkoła
15.7668904421898;51.3599470531833;272D6AB0-0896-9B0E-E053-CC2BA8C0B5EA;Gromadka 11-go Listopada skrzyżowanie ul. Kasztanowa
15.7610969763675;51.3989144653073;272D6AB0-0897-9B0E-E053-CC2BA8C0B5EA;Wierzbowa
15.6956993380292;51.2002782168681;272D6AB0-0899-9B0E-E053-CC2BA8C0B5EA;Raciborowice Dolne 80c
15.6967779044842;51.1937451257936;272D6AB0-089A-9B0E-E053-CC2BA8C0B5EA;Raciborowice Dolne
15.6959607998154;51.1934809715223;272D6AB0-089B-9B0E-E053-CC2BA8C0B5EA;Raciborowice Dolne skrzyż. Jurków
15.6977774986504;51.1888854196402;272D6AB0-089C-9B0E-E053-CC2BA8C0B5EA;Raciborowice Górne centrum
15.7034843941579;51.1757723354463;272D6AB0-089D-9B0E-E053-CC2BA8C0B5EA;Raciborowice Górne 53
15.7144908678656;51.1725076970022;272D6AB0-089E-9B0E-E053-CC2BA8C0B5EA;Raciborowice Górne skład opału
15.743990415648;51.1941493337517;272D6AB0-089F-9B0E-E053-CC2BA8C0B5EA;Jurków Pętla
15.6393087723751;51.2244348535104;272D6AB0-08A0-9B0E-E053-CC2BA8C0B5EA;Wartowice
