X;Y;LOKALNYID;NAZWA
21.0987862965519;52.0611034577601;330474AF-BC94-2EA6-E053-CA2BA8C08578;Starego Dębu 01 Czarnów
21.1173503247498;52.05234586646;f4dd79d6-a7c1-4a05-931d-74739e1cc20b;II 02 Borowina
21.1170538847266;52.0524361078162;db8c4afc-1bdc-45ad-b5ae-99a7cdc21604;II 01 Borowina
21.1742799801255;52.0495500953454;ea0f83c9-2efb-4469-ad44-b279f9107c7a;Dolny 02 Kawęczyn
21.1908209044169;52.0498956742758;8e95358d-7587-4037-ac85-abf326098bed;01 Dębówka
21.1454687696942;52.1292907725362;330474AF-BC02-2EA6-E053-CA2BA8C08578;01 Okrzeszyn
21.1456342761666;52.1290334711941;330474AF-BC03-2EA6-E053-CA2BA8C08578;02 Okrzeszyn
20.9790129441708;52.1129033983553;5813ac16-b541-11ee-a5ea-44e5174962da;
20.9791152266905;52.113711752614;5813ac18-b541-11ee-b37c-44e5174962da;
21.0330117156615;52.0915257855929;5813ac1a-b541-11ee-8336-44e5174962da;
21.0256563738042;52.089714497686;5813ac1c-b541-11ee-a56a-44e5174962da;
20.9674962130876;52.0807424216786;4e55ba62-d55d-11ee-b0e7-44e5174962da;Postępu 04 Lesznowola
21.0126455660396;52.0392171996822;330474AF-BC87-2EA6-E053-CA2BA8C08578;02 Jesówka
20.9636514376931;52.0116354679827;330474AF-BC58-2EA6-E053-CA2BA8C08578;Słoneczników 02 Bogatki
21.1566984958444;51.9520502092777;c123c898-c69a-492d-bff8-fa16d278ML00;02 Czaplin
21.0449950931179;52.0851377625032;330474AF-BCFF-2EA6-E053-CA2BA8C08578;Strumykowa 02 Piaseczno
20.9764940965207;52.0720667969255;dece36fd-bab0-465b-9e40-ad27db6eadf3;Leśna 02 Łoziska
20.9774826049436;52.071592013194;52f59da5-3921-4910-bf9b-c755c9134546;Leśna 01 Łoziska
21.0447651531106;52.0852117332628;330474AF-BD00-2EA6-E053-CA2BA8C08578;Strumykowa 01 Piaseczno
20.9755888142403;52.1016317952786;330474AF-BD27-2EA6-E053-CA2BA8C08578;Przepiórki 02 Nowa Wola
21.0122456902747;52.0392252008584;33967d3d-7a14-42d4-ab7a-ef32a81e9abb;01 Jesówka
21.0499953766268;52.1024649572643;23a1c9d7-cb06-4d2d-ac24-a15fe7aa8800;Kameralna 02 Józefosław
21.052453179753;52.0954375366317;19911075-c8f6-4a56-8fb6-f8bb6c30cc27;Wenus 01 Julianów
20.9560918027924;52.0407622314486;330474AF-BC5F-2EA6-E053-CA2BA8C08578;01 Bąkówka
